lt,rt,lp,rp,lv,rv
459.0,449.0,43.0,41.0,0.0,0.0
20295.0,20113.0,51.0,48.0,403.0,356.0
40675.0,40488.0,67.0,65.0,785.0,834.0
61451.0,61268.0,84.0,85.0,818.0,962.0
81832.0,81645.0,103.0,108.0,932.0,1128.0
98468.0,98284.0,120.0,129.0,1021.0,1262.0
119195.0,119010.0,147.0,159.0,1302.0,1447.0
140087.0,139905.0,176.0,192.0,1388.0,1579.0
161403.0,161218.0,206.0,227.0,1407.0,1642.0
177861.0,177678.0,229.0,255.0,1397.0,1701.0
199205.0,199020.0,261.0,292.0,1499.0,1733.0
220097.0,219915.0,293.0,330.0,1531.0,1818.0
241003.0,240816.0,325.0,368.0,1530.0,1818.0
257869.0,257686.0,352.0,399.0,1600.0,1837.0
278776.0,278591.0,385.0,438.0,1578.0,1865.0
300108.0,299926.0,419.0,478.0,1593.0,1874.0
321015.0,320828.0,452.0,517.0,1578.0,1865.0
337472.0,337289.0,478.0,549.0,1579.0,1944.0
358818.0,358631.0,513.0,589.0,1640.0,1874.0
379708.0,379525.0,547.0,629.0,1627.0,1914.0
401055.0,400870.0,582.0,669.0,1639.0,1874.0
417512.0,417328.0,609.0,701.0,1640.0,1944.0
438418.0,438232.0,643.0,741.0,1626.0,1913.0
459750.0,459567.0,678.0,782.0,1640.0,1921.0
480656.0,480469.0,712.0,821.0,1626.0,1865.0
497555.0,497371.0,739.0,853.0,1597.0,1893.0
518459.0,518272.0,773.0,892.0,1626.0,1865.0
539348.0,539168.0,807.0,932.0,1627.0,1914.0
560667.0,560480.0,842.0,973.0,1641.0,1923.0
581561.0,581377.0,876.0,1013.0,1627.0,1914.0
598561.0,598374.0,904.0,1045.0,1646.0,1882.0
619538.0,619354.0,938.0,1086.0,1621.0,1954.0
640530.0,640343.0,973.0,1125.0,1667.0,1858.0
657486.0,657303.0,1000.0,1158.0,1591.0,1945.0
678566.0,678379.0,1034.0,1198.0,1613.0,1897.0
700071.0,699889.0,1070.0,1239.0,1674.0,1906.0
721150.0,720965.0,1104.0,1279.0,1612.0,1897.0
737783.0,737599.0,1131.0,1311.0,1622.0,1923.0
759304.0,759119.0,1166.0,1352.0,1626.0,1905.0
780370.0,780188.0,1201.0,1392.0,1661.0,1898.0
797459.0,797273.0,1229.0,1425.0,1638.0,1931.0
818523.0,818339.0,1264.0,1466.0,1661.0,1946.0
839602.0,839415.0,1298.0,1506.0,1612.0,1897.0
861077.0,860896.0,1333.0,1547.0,1629.0,1908.0
877724.0,877537.0,1360.0,1578.0,1621.0,1862.0
899228.0,899046.0,1395.0,1619.0,1628.0,1906.0
920309.0,920124.0,1429.0,1658.0,1612.0,1850.0
941375.0,941193.0,1463.0,1698.0,1614.0,1898.0
958433.0,958248.0,1490.0,1731.0,1582.0,1935.0
979499.0,979315.0,1525.0,1771.0,1661.0,1898.0
1001018.0,1000830.0,1559.0,1812.0,1579.0,1905.0
1017824.0,1017641.0,1587.0,1844.0,1665.0,1903.0
1039078.0,1038893.0,1621.0,1884.0,1600.0,1882.0
1060730.0,1060548.0,1656.0,1926.0,1616.0,1939.0
1077552.0,1077365.0,1683.0,1958.0,1604.0,1902.0
1099233.0,1099050.0,1718.0,2000.0,1614.0,1936.0
1120492.0,1120305.0,1752.0,2040.0,1599.0,1881.0
1141729.0,1141546.0,1787.0,2081.0,1647.0,1930.0
1158959.0,1158772.0,1815.0,2113.0,1624.0,1857.0
1180199.0,1180017.0,1850.0,2153.0,1648.0,1882.0
1197460.0,1197274.0,1878.0,2186.0,1621.0,1912.0
1218698.0,1218515.0,1913.0,2226.0,1648.0,1883.0
1239952.0,1239766.0,1948.0,2267.0,1646.0,1929.0
1261604.0,1261421.0,1983.0,2308.0,1616.0,1893.0
1278425.0,1278239.0,2010.0,2340.0,1604.0,1902.0
1300107.0,1299924.0,2045.0,2382.0,1614.0,1936.0
1321362.0,1321177.0,2080.0,2422.0,1646.0,1882.0
1338170.0,1337988.0,2107.0,2454.0,1605.0,1903.0
1359866.0,1359679.0,2142.0,2496.0,1613.0,1936.0
1381107.0,1380925.0,2177.0,2538.0,1647.0,1977.0
1398371.0,1398185.0,2205.0,2571.0,1621.0,1911.0
1419613.0,1419430.0,2240.0,2612.0,1647.0,1929.0
1440870.0,1440683.0,2275.0,2653.0,1646.0,1929.0
1458085.0,1457903.0,2303.0,2686.0,1626.0,1916.0
1479339.0,1479154.0,2338.0,2727.0,1646.0,1929.0
1501021.0,1500837.0,2374.0,2769.0,1660.0,1937.0
1517843.0,1517657.0,2401.0,2801.0,1604.0,1902.0
1539085.0,1538902.0,2436.0,2842.0,1648.0,1929.0
1560751.0,1560564.0,2471.0,2884.0,1615.0,1938.0
1577557.0,1577374.0,2499.0,2917.0,1665.0,1963.0
