lt,rt,lp,rp,lv,rv
456.0,449.0,252.0,211.0,0.0,0.0
20484.0,20287.0,271.0,229.0,949.0,907.0
37044.0,36843.0,303.0,262.0,1931.0,1992.0
57761.0,57563.0,356.0,317.0,2558.0,2654.0
78487.0,78286.0,418.0,383.0,2991.0,3185.0
99644.0,99446.0,489.0,459.0,3356.0,3591.0
120369.0,120168.0,564.0,538.0,3618.0,3812.0
137267.0,137068.0,629.0,606.0,3845.0,4023.0
158172.0,157970.0,711.0,693.0,3923.0,4162.0
179065.0,178866.0,795.0,782.0,4020.0,4259.0
200380.0,200181.0,885.0,875.0,4222.0,4363.0
216839.0,216641.0,956.0,946.0,4312.0,4313.0
238180.0,237978.0,1047.0,1037.0,4265.0,4264.0
259245.0,259046.0,1138.0,1129.0,4319.0,4366.0
280323.0,280121.0,1230.0,1220.0,4364.0,4317.0
297364.0,297167.0,1305.0,1293.0,4400.0,4283.0
318442.0,318241.0,1398.0,1385.0,4413.0,4365.0
339948.0,339749.0,1495.0,1481.0,4510.0,4463.0
361026.0,360824.0,1592.0,1578.0,4601.0,4602.0
377656.0,377459.0,1669.0,1655.0,4628.0,4628.0
399174.0,398972.0,1769.0,1754.0,4648.0,4602.0
420239.0,420040.0,1866.0,1852.0,4604.0,4651.0
437322.0,437120.0,1945.0,1931.0,4623.0,4625.0
458387.0,458190.0,2043.0,2029.0,4652.0,4651.0
479465.0,479266.0,2141.0,2127.0,4649.0,4650.0
500943.0,500744.0,2241.0,2227.0,4656.0,4655.0
517586.0,517385.0,2319.0,2305.0,4684.0,4687.0
539094.0,538896.0,2420.0,2406.0,4697.0,4695.0
560170.0,559968.0,2520.0,2505.0,4744.0,4697.0
576801.0,576602.0,2599.0,2583.0,4749.0,4689.0
598316.0,598115.0,2702.0,2684.0,4788.0,4695.0
619381.0,619185.0,2802.0,2783.0,4746.0,4698.0
640900.0,640698.0,2906.0,2885.0,4833.0,4741.0
657530.0,657333.0,2985.0,2963.0,4748.0,4689.0
678606.0,678407.0,3086.0,3062.0,4793.0,4697.0
700084.0,699886.0,3189.0,3164.0,4796.0,4748.0
716726.0,716526.0,3268.0,3241.0,4745.0,4627.0
738232.0,738034.0,3370.0,3342.0,4744.0,4695.0
759309.0,759108.0,3469.0,3441.0,4696.0,4697.0
780378.0,780181.0,3568.0,3540.0,4699.0,4698.0
797431.0,797230.0,3648.0,3620.0,4690.0,4692.0
840016.0,839814.0,3848.0,3822.0,4693.0,4740.0
856647.0,856449.0,3927.0,3900.0,4748.0,4688.0
877721.0,877521.0,4026.0,3999.0,4698.0,4698.0
899227.0,899028.0,4127.0,4101.0,4696.0,4742.0
920303.0,920101.0,4227.0,4201.0,4744.0,4745.0
937375.0,937177.0,4307.0,4282.0,4684.0,4743.0
958450.0,958250.0,4407.0,4381.0,4745.0,4698.0
979516.0,979319.0,4506.0,4481.0,4699.0,4746.0
1001005.0,1000803.0,4608.0,4582.0,4747.0,4700.0
1017810.0,1017612.0,4687.0,4661.0,4699.0,4699.0
1039499.0,1039299.0,4789.0,4762.0,4703.0,4657.0
1060739.0,1060540.0,4888.0,4862.0,4661.0,4707.0
1077552.0,1077353.0,4967.0,4941.0,4696.0,4699.0
1099234.0,1099035.0,5069.0,5044.0,4705.0,4749.0
1120485.0,1120285.0,5169.0,5145.0,4705.0,4753.0
1137731.0,1137533.0,5250.0,5226.0,4695.0,4695.0
1158980.0,1158778.0,5351.0,5326.0,4754.0,4706.0
1180219.0,1180021.0,5451.0,5427.0,4707.0,4754.0
1197447.0,1197247.0,5533.0,5509.0,4758.0,4760.0
1218684.0,1218488.0,5633.0,5609.0,4709.0,4707.0
1240372.0,1240172.0,5736.0,5711.0,4749.0,4704.0
1257177.0,1256978.0,5816.0,5790.0,4758.0,4700.0
1278425.0,1278224.0,5916.0,5890.0,4707.0,4706.0
1300076.0,1299878.0,6018.0,5992.0,4711.0,4710.0
1316893.0,1316691.0,6097.0,6071.0,4696.0,4698.0
1338570.0,1338373.0,6199.0,6173.0,4706.0,4704.0
1359821.0,1359619.0,6299.0,6274.0,4705.0,4753.0
1381057.0,1380858.0,6398.0,6374.0,4661.0,4708.0
1398284.0,1398082.0,6479.0,6455.0,4700.0,4702.0
1419523.0,1419326.0,6578.0,6555.0,4662.0,4707.0
1436782.0,1436580.0,6659.0,6638.0,4692.0,4809.0
1458017.0,1457820.0,6760.0,6739.0,4756.0,4755.0
1479267.0,1479065.0,6861.0,6839.0,4753.0,4706.0
1500916.0,1500717.0,6963.0,6943.0,4712.0,4803.0
1517737.0,1517536.0,7043.0,7022.0,4753.0,4697.0
1539411.0,1539214.0,7146.0,7124.0,4753.0,4705.0
1560658.0,1560458.0,7247.0,7225.0,4753.0,4753.0
1577463.0,1577266.0,7326.0,7305.0,4699.0,4760.0
1599151.0,1598949.0,7429.0,7407.0,4750.0,4703.0
1620388.0,1620190.0,7530.0,7507.0,4755.0,4708.0
1637643.0,1637442.0,7612.0,7589.0,4751.0,4752.0
1658880.0,1658681.0,7712.0,7690.0,4709.0,4755.0
1680131.0,1679929.0,7812.0,7790.0,4705.0,4706.0
1697346.0,1697149.0,7893.0,7871.0,4704.0,4704.0
1718595.0,1718395.0,7993.0,7972.0,4706.0,4753.0
1740275.0,1740076.0,8095.0,8076.0,4705.0,4796.0
1757092.0,1756890.0,8174.0,8155.0,4695.0,4698.0
1778331.0,1778134.0,8275.0,8256.0,4756.0,4754.0
1799992.0,1799791.0,8378.0,8359.0,4755.0,4755.0
1816796.0,1816597.0,8457.0,8439.0,4699.0,4759.0
1838484.0,1838284.0,8561.0,8542.0,4796.0,4749.0
1859719.0,1859522.0,8662.0,8643.0,4755.0,4755.0
1880966.0,1880765.0,8763.0,8745.0,4754.0,4801.0
1898181.0,1897982.0,8844.0,8827.0,4703.0,4762.0
1919428.0,1919228.0,8945.0,8928.0,4754.0,4754.0
1936675.0,1936478.0,9026.0,9010.0,4695.0,4753.0
1957922.0,1957721.0,9126.0,9111.0,4707.0,4754.0
1979158.0,1978959.0,9225.0,9213.0,4661.0,4802.0
