lt,rt,lp,rp,lv,rv
1079.0,1062.0,0.2841901,0.4765648,0.0,0.0
16890.0,16815.0,0.3497724,0.537775,145.0,136.0
38699.0,38611.0,0.6164738,0.8001043,427.0,421.0
61019.0,60933.0,0.8613145,1.044945,384.0,383.0
77353.0,77275.0,0.8438259,1.018712,-37.0,-56.0
99615.0,99527.0,0.6427068,0.7826157,-316.0,-371.0
116215.0,116136.0,0.3934939,0.5159142,-525.0,-562.0
138454.0,138366.0,0.113676,0.2142355,-440.0,-474.0
161026.0,160938.0,0.1617697,0.2623292,74.0,74.0
177428.0,177350.0,0.3454002,0.4459597,391.0,391.0
199960.0,199871.0,0.7082891,0.8132208,563.0,570.0
216557.0,216479.0,1.031829,1.141132,682.0,691.0
238442.0,238354.0,1.42095,1.525882,622.0,615.0
260666.0,260580.0,1.556487,1.665791,213.0,220.0
277083.0,277005.0,1.486533,1.573976,-149.0,-195.0
299620.0,299533.0,1.232948,1.285414,-393.0,-448.0
316215.0,316135.0,0.9575018,0.9924791,-580.0,-617.0
338448.0,338359.0,0.7126612,0.7170333,-385.0,-433.0
361111.0,361023.0,0.8175928,0.821965,162.0,162.0
377618.0,377540.0,1.01434,1.031828,417.0,444.0
399878.0,399794.0,1.385973,1.412206,584.0,598.0
416303.0,416225.0,1.64393,1.74449,549.0,707.0
438012.0,437924.0,1.700768,2.041796,91.0,479.0
460222.0,460135.0,1.534626,1.98933,-261.0,-82.0
476625.0,476546.0,1.320391,1.810072,-457.0,-382.0
499160.0,499071.0,1.184854,1.460299,-210.0,-543.0
521204.0,521116.0,1.350996,1.272297,263.0,-298.0
537708.0,537630.0,1.560859,1.364112,444.0,194.0
560010.0,559925.0,1.945609,1.657046,603.0,459.0
576429.0,576351.0,2.190449,1.949981,521.0,624.0
598780.0,598694.0,2.229799,2.177333,61.0,356.0
620558.0,620471.0,2.041796,2.063657,-302.0,-182.0
637146.0,637067.0,1.814444,1.853793,-479.0,-442.0
659626.0,659538.0,1.670163,1.70514,-224.0,-231.0
676122.0,676043.0,1.761978,1.801328,194.0,203.0
698466.0,698381.0,2.02868,2.094262,417.0,459.0
720245.0,720158.0,2.199194,2.474639,273.0,611.0
736664.0,736583.0,2.111751,2.680131,-186.0,437.0
759052.0,758960.0,2.081146,2.65827,-47.0,-34.0
780809.0,780727.0,2.295381,2.422174,344.0,-379.0
797772.0,797699.0,2.413429,2.295381,243.0,-261.0
819736.0,819648.0,2.308497,2.400313,-167.0,167.0
836230.0,836148.0,2.256032,2.592688,-111.0,408.0
858618.0,858532.0,2.422174,2.715108,259.0,191.0
880478.0,880393.0,2.509617,2.548966,139.0,-266.0
897451.0,897372.0,2.387196,2.452779,-252.0,-198.0
919491.0,919402.0,2.339103,2.59706,-76.0,229.0
941261.0,941171.0,2.544594,2.889994,330.0,470.0
958096.0,958018.0,2.793807,3.051764,518.0,336.0
979969.0,979881.0,2.973065,2.986181,286.0,-104.0
996935.0,996859.0,2.889994,2.802551,-171.0,-378.0
1018984.0,1018895.0,2.65827,2.693247,-367.0,-173.0
1041101.0,1041013.0,2.544594,2.872505,-179.0,283.0
1058198.0,1058116.0,2.662642,3.108602,241.0,483.0
1080214.0,1080127.0,2.959948,3.274744,472.0,264.0
1097258.0,1097182.0,3.117346,3.187301,323.0,-179.0
1119381.0,1119292.0,3.047391,3.156696,-110.0,-48.0
1136040.0,1135958.0,3.012414,3.296605,-73.0,293.0
1158476.0,1158388.0,3.182928,3.366559,266.0,109.0
1180496.0,1180412.0,3.257255,3.182929,118.0,-291.0
1197631.0,1197553.0,3.134835,3.082369,-250.0,-205.0
1219847.0,1219759.0,3.095485,3.22665,-61.0,227.0
1236313.0,1236233.0,3.231022,3.440886,288.0,455.0
1258757.0,1258670.0,3.55019,3.821263,497.0,593.0
1280694.0,1280607.0,3.746937,4.052988,313.0,369.0
1297734.0,1297656.0,3.698843,4.009266,-98.0,-89.0
1319736.0,1319645.0,3.484607,3.77317,-340.0,-375.0
