lt,rt,lp,rp,lv,rv
1122.0,1126.0,0.7170333,0.6689397,0.0,0.0
21141.0,21080.0,0.8044765,0.7520106,153.0,146.0
40885.0,40855.0,1.018712,0.9662462,380.0,379.0
61499.0,61483.0,1.302902,1.267925,482.0,511.0
81399.0,81392.0,1.617697,1.595837,553.0,576.0
101084.0,101087.0,1.936865,1.915004,567.0,567.0
121206.0,121216.0,2.264776,2.234171,570.0,554.0
141147.0,141185.0,2.592688,2.562083,575.0,574.0
161379.0,161424.0,2.933716,2.894366,589.0,574.0
180971.0,181228.0,3.270372,3.209162,601.0,556.0
201416.0,201575.0,3.620144,3.537073,598.0,564.0
221345.0,221511.0,3.965545,3.869357,606.0,583.0
241062.0,241234.0,4.310945,4.206013,613.0,597.0
261690.0,261867.0,4.678205,4.568902,623.0,615.0
281676.0,281858.0,5.03235,4.914302,620.0,604.0
301355.0,301545.0,5.386495,5.255331,629.0,606.0
321381.0,321576.0,5.740639,5.600731,618.0,603.0
341186.0,341389.0,6.094784,5.941759,625.0,602.0
361251.0,361459.0,6.448928,6.287159,617.0,602.0
381331.0,381545.0,6.807445,6.63256,624.0,601.0
401106.0,401329.0,7.16159,6.973588,626.0,603.0
421140.0,421367.0,7.515734,7.318988,618.0,603.0
441701.0,441932.0,7.878623,7.673133,617.0,602.0
461191.0,461429.0,8.219651,8.009789,612.0,604.0
481361.0,481604.0,8.573795,8.355188,614.0,599.0
501313.0,506344.0,8.927939,8.788032,621.0,612.0
520985.0,520907.0,9.282084,9.037245,630.0,598.0
541279.0,541206.0,9.6406,9.391389,618.0,610.0
561000.0,560942.0,9.986,9.728045,613.0,597.0
581344.0,581294.0,10.34889,10.07782,624.0,601.0
601115.0,601089.0,10.69866,10.41885,619.0,603.0
621163.0,621149.0,11.05281,10.76862,618.0,610.0
641010.0,641004.0,11.40695,11.10527,624.0,593.0
661111.0,661115.0,11.76109,11.45067,616.0,601.0
681235.0,681243.0,12.11961,11.80045,623.0,608.0
701195.0,701235.0,12.46938,12.14147,613.0,597.0
721430.0,721476.0,12.82353,12.49125,612.0,604.0
741554.0,741708.0,13.17767,12.83665,619.0,597.0
761476.0,761635.0,13.52744,13.17767,611.0,598.0
781413.0,781578.0,13.87722,13.5187,614.0,598.0
801046.0,801219.0,14.21824,13.85536,607.0,599.0
821683.0,821861.0,14.57676,14.2095,608.0,600.0
841351.0,841534.0,14.92653,14.54179,622.0,591.0
861361.0,861550.0,15.27631,14.88719,611.0,603.0
881389.0,881585.0,15.63045,15.22821,618.0,595.0
901198.0,901401.0,15.98022,15.56487,617.0,594.0
921265.0,921473.0,16.33437,15.91027,617.0,602.0
941111.0,941326.0,16.68414,16.2513,616.0,601.0
961123.0,961344.0,17.03828,16.59233,619.0,596.0
981243.0,981470.0,17.39243,16.93773,615.0,600.0
1001143.0,1001376.0,17.7422,17.27875,615.0,599.0
1021385.0,1021623.0,18.10072,17.62415,619.0,597.0
1041480.0,1041721.0,18.45486,17.96955,616.0,601.0
1066233.0,1066162.0,18.80026,18.39365,613.0,607.0
1080953.0,1080869.0,19.15441,18.64724,627.0,603.0
1101408.0,1101335.0,19.51292,18.99701,613.0,598.0
1120815.0,1120761.0,19.85395,19.32929,615.0,598.0
1141358.0,1141318.0,20.21247,19.67906,610.0,595.0
1160864.0,1160841.0,20.54913,20.01572,604.0,603.0
1181073.0,1181065.0,20.8989,20.36112,605.0,597.0
1201014.0,1201010.0,21.24867,20.70215,613.0,598.0
1221276.0,1221282.0,21.60281,21.05192,611.0,603.0
1241327.0,1241354.0,21.95259,21.39295,610.0,595.0
1261027.0,1261072.0,22.29799,21.73398,613.0,604.0
1281432.0,1281478.0,22.66087,22.08375,622.0,599.0
1301056.0,1301213.0,23.0019,22.4204,608.0,597.0
1321638.0,1321799.0,23.36479,22.77455,617.0,602.0
1341505.0,1341672.0,23.71456,23.11558,616.0,600.0
1361621.0,1361794.0,24.06433,23.46098,608.0,600.0
1381092.0,1381272.0,24.40536,23.79326,613.0,597.0
1401669.0,1401853.0,24.76388,24.14741,609.0,602.0
1421178.0,1421370.0,25.10928,24.47969,619.0,595.0
1441135.0,1441333.0,25.45905,24.82072,613.0,597.0
1461347.0,1461549.0,25.81319,25.16612,613.0,597.0
1481571.0,1481780.0,26.16297,25.51589,605.0,605.0
1501581.0,1501796.0,26.51274,25.85692,611.0,596.0
1521181.0,1521403.0,26.85377,26.19357,608.0,600.0
1541226.0,1541453.0,27.19917,26.5346,603.0,595.0
1561438.0,1561670.0,27.54894,26.88,605.0,597.0
1581493.0,1581731.0,27.89871,27.22103,610.0,595.0
1601594.0,1601839.0,28.25285,27.56643,616.0,601.0
1621227.0,1621139.0,28.59825,27.90746,616.0,618.0
1640999.0,1640915.0,28.94365,28.24411,610.0,595.0
1661029.0,1660959.0,29.29342,28.58951,611.0,603.0
1681106.0,1681053.0,29.6432,28.93491,609.0,601.0
1700917.0,1700883.0,29.9886,29.27157,609.0,594.0
1721024.0,1721004.0,30.33837,29.61697,608.0,600.0
1741008.0,1741001.0,30.68377,29.958,604.0,596.0
1761091.0,1761089.0,31.03354,30.29903,609.0,594.0
1781363.0,1781367.0,31.38768,30.64443,611.0,596.0
1801420.0,1801449.0,31.73746,30.98983,610.0,602.0
1821128.0,1821169.0,32.07848,31.32648,605.0,596.0
1841295.0,1841344.0,32.43263,31.67188,614.0,599.0
1861363.0,1861519.0,32.7824,32.01291,609.0,591.0
1881376.0,1881538.0,33.1278,32.35394,604.0,596.0
1901171.0,1901340.0,33.46883,32.69059,602.0,595.0
1921295.0,1921470.0,33.81423,33.03162,600.0,592.0
1941197.0,1941378.0,34.15963,33.37702,607.0,607.0
1961358.0,1961543.0,34.50941,33.72242,607.0,599.0
1981536.0,1981728.0,34.85918,34.06782,606.0,598.0
