lt,rt,lp,rp,lv,rv
1159.0,1140.0,0.9050361,0.8001043,0.0,0.0
17055.0,16962.0,0.9181526,0.8132208,29.0,29.0
38634.0,38535.0,0.988107,0.8700588,113.0,92.0
60642.0,60542.0,1.049317,0.931269,97.0,97.0
76736.0,76645.0,1.093039,0.9662462,95.0,76.0
98684.0,98585.0,1.149877,1.027456,90.0,97.0
120078.0,119978.0,1.219831,1.093039,114.0,107.0
136547.0,136454.0,1.272297,1.145504,111.0,111.0
158733.0,158634.0,1.342252,1.211087,110.0,103.0
180495.0,180395.0,1.39909,1.267925,91.0,91.0
197153.0,197059.0,1.447183,1.311646,101.0,91.0
218811.0,218710.0,1.504021,1.368484,91.0,91.0
240374.0,240273.0,1.565232,1.42095,99.0,85.0
256985.0,256892.0,1.608953,1.4603,92.0,82.0
278369.0,278268.0,1.657047,1.512765,78.0,85.0
300399.0,300299.0,1.709513,1.565231,83.0,83.0
316674.0,316582.0,1.748862,1.608953,84.0,93.0
338233.0,338131.0,1.801328,1.657047,85.0,78.0
360224.0,360122.0,1.853794,1.709512,83.0,83.0
376496.0,376404.0,1.893143,1.748862,84.0,84.0
398522.0,398420.0,1.941237,1.801328,76.0,83.0
420082.0,419981.0,1.989331,1.849421,78.0,78.0
436351.0,436258.0,2.02868,1.888771,84.0,84.0
458249.0,458149.0,2.081146,1.945609,83.0,90.0
479806.0,479707.0,2.133612,1.998075,85.0,85.0
496543.0,496450.0,2.177333,2.037424,91.0,82.0
518093.0,517991.0,2.229799,2.08989,85.0,85.0
539560.0,539458.0,2.282265,2.146728,85.0,92.0
556253.0,556160.0,2.325987,2.186077,91.0,82.0
577805.0,577705.0,2.378453,2.238543,85.0,85.0
599825.0,599726.0,2.430918,2.295381,83.0,90.0
616091.0,615997.0,2.470268,2.330359,84.0,75.0
637638.0,637537.0,2.522734,2.382824,85.0,85.0
659614.0,659515.0,2.5752,2.439662,83.0,90.0
675709.0,675617.0,2.618921,2.479012,95.0,85.0
697724.0,697624.0,2.671387,2.531478,83.0,83.0
719275.0,719174.0,2.719481,2.583944,78.0,85.0
740828.0,740726.0,2.776319,2.63641,92.0,85.0
757425.0,757332.0,2.815668,2.675759,82.0,82.0
778979.0,778877.0,2.868134,2.728225,85.0,85.0
795709.0,795617.0,2.907483,2.767574,82.0,82.0
817260.0,817158.0,2.959949,2.82004,85.0,85.0
838719.0,838621.0,3.012415,2.872506,85.0,85.0
860692.0,860591.0,3.064881,2.929344,83.0,90.0
876948.0,876855.0,3.10423,2.964321,84.0,75.0
898875.0,898773.0,3.161068,3.016787,90.0,83.0
920415.0,920315.0,3.209162,3.073625,78.0,92.0
936675.0,936583.0,3.248512,3.108602,84.0,75.0
958638.0,958537.0,3.300977,3.16544,83.0,90.0
980089.0,979988.0,3.353443,3.217906,85.0,85.0
996815.0,996722.0,3.397165,3.257256,91.0,82.0
1018353.0,1018252.0,3.449631,3.309721,85.0,85.0
1040058.0,1039957.0,3.497725,3.362187,77.0,84.0
1056911.0,1056817.0,3.541446,3.401537,90.0,81.0
1078608.0,1078508.0,3.593912,3.454003,84.0,84.0
1100777.0,1100678.0,3.646378,3.506469,82.0,82.0
1117203.0,1117109.0,3.685727,3.545818,83.0,83.0
1138901.0,1138799.0,3.738193,3.602656,84.0,91.0
1155748.0,1155656.0,3.781914,3.642005,90.0,81.0
1177450.0,1177349.0,3.83438,3.694471,84.0,84.0
1199541.0,1199440.0,3.886846,3.751309,83.0,90.0
1215961.0,1215868.0,3.930568,3.795031,93.0,93.0
1237654.0,1237555.0,3.983034,3.847497,84.0,84.0
1259779.0,1259680.0,4.031127,3.89559,76.0,76.0
1276112.0,1276018.0,4.070477,3.93494,84.0,84.0
1298185.0,1298084.0,4.127315,3.987406,90.0,83.0
1319879.0,1319778.0,4.179781,4.039871,84.0,84.0
1336299.0,1336205.0,4.219131,4.079221,83.0,83.0
1358414.0,1358312.0,4.271596,4.131687,83.0,83.0
1380106.0,1380005.0,4.328434,4.188525,91.0,91.0
1396990.0,1396898.0,4.367784,4.227874,81.0,81.0
1418678.0,1418577.0,4.42025,4.275968,84.0,77.0
1440297.0,1440196.0,4.472716,4.328434,84.0,84.0
1457142.0,1457049.0,4.516438,4.367784,90.0,81.0
1478831.0,1478730.0,4.564531,4.424622,77.0,91.0
1495714.0,1495623.0,4.608253,4.463971,90.0,81.0
1517399.0,1517298.0,4.660719,4.516437,84.0,84.0
1539087.0,1538986.0,4.713185,4.573275,84.0,91.0
1555931.0,1555837.0,4.752534,4.612625,81.0,81.0
1577612.0,1577512.0,4.805,4.660718,84.0,77.0
1599515.0,1599414.0,4.857466,4.713184,83.0,83.0
1615930.0,1615837.0,4.896816,4.752534,83.0,83.0
1637614.0,1637514.0,4.953654,4.805,91.0,84.0
1659466.0,1659365.0,5.00612,4.857466,84.0,84.0
1675805.0,1675713.0,5.041097,4.896815,74.0,84.0
1697955.0,1697853.0,5.097935,4.953653,89.0,89.0
1719635.0,1719535.0,5.154773,5.006119,91.0,84.0
1736047.0,1735953.0,5.189751,5.045469,74.0,83.0
1758154.0,1758053.0,5.246589,5.097935,89.0,83.0
1779838.0,1779737.0,5.299055,5.154773,84.0,91.0
1796717.0,1796625.0,5.338404,5.194122,81.0,81.0
1818394.0,1818292.0,5.39087,5.25096,84.0,91.0
1839911.0,1839810.0,5.443336,5.303426,85.0,85.0
1856745.0,1856652.0,5.487058,5.347148,90.0,90.0
1878421.0,1878319.0,5.539524,5.399614,84.0,84.0
1900566.0,1900465.0,5.59199,5.45208,82.0,82.0
1916816.0,1916723.0,5.631339,5.487057,84.0,75.0
1938487.0,1938385.0,5.683805,5.539523,84.0,84.0
1960589.0,1960488.0,5.740643,5.596361,90.0,89.0
1977000.0,1976906.0,5.77562,5.631339,74.0,74.0
1999063.0,1998961.0,5.828086,5.688177,83.0,90.0
