lt,rt,lp,rp,lv,rv
1114.0,1091.0,-0.0,-0.0,0.0,0.0
43747.0,43604.0,0.1573976,0.1617697,68.0,82.0
65397.0,65283.0,-0.04372156,-0.04809371,-325.0,-338.0
82372.0,82226.0,-0.139909,-0.1573976,-198.0,-225.0
104892.0,104744.0,0.02623291,-0.0,258.0,244.0
121094.0,120983.0,0.253585,0.2404685,491.0,518.0
143480.0,143333.0,0.677684,0.6733118,662.0,677.0
165372.0,165227.0,1.027456,1.079922,559.0,650.0
181760.0,181617.0,1.158621,1.259181,280.0,382.0
203982.0,203834.0,1.07555,1.193598,-130.0,-103.0
220452.0,220308.0,0.8919196,0.9924791,-390.0,-427.0
243080.0,242931.0,0.5246586,0.6077295,-567.0,-595.0
265233.0,265087.0,0.196747,0.2798179,-517.0,-518.0
281881.0,281736.0,0.1748862,0.2579572,-45.0,-45.0
304253.0,304105.0,0.3760054,0.4721928,314.0,335.0
320811.0,320665.0,0.6383347,0.7388942,554.0,563.0
343242.0,343094.0,1.079922,1.180482,688.0,689.0
365039.0,364894.0,1.464672,1.58272,617.0,645.0
381335.0,381191.0,1.608953,1.740118,310.0,338.0
403552.0,403404.0,1.508393,1.64393,-158.0,-151.0
425433.0,425289.0,1.241692,1.350996,-426.0,-468.0
442465.0,442320.0,0.9575019,1.044945,-584.0,-628.0
464515.0,464368.0,0.6689397,0.7345222,-457.0,-492.0
481257.0,481113.0,0.6864283,0.7432665,36.0,18.0
503447.0,503298.0,0.9050361,0.9706186,344.0,358.0
525412.0,525264.0,1.267925,1.333507,578.0,578.0
542264.0,542121.0,1.600209,1.595837,690.0,544.0
564049.0,563902.0,1.92812,1.692024,526.0,154.0
585748.0,585605.0,1.901887,1.517138,-42.0,-282.0
602637.0,602495.0,1.740118,1.285414,-335.0,-480.0
624593.0,624445.0,1.407834,1.106155,-529.0,-285.0
641613.0,641468.0,1.224203,1.189226,-377.0,170.0
663480.0,663332.0,1.333507,1.455928,174.0,426.0
685264.0,685115.0,1.622069,1.827561,463.0,597.0
702072.0,701928.0,1.915004,2.08989,610.0,546.0
723759.0,723613.0,2.133611,2.146728,352.0,91.0
740507.0,740363.0,2.08989,2.015563,-91.0,-274.0
762275.0,762126.0,1.875654,1.718257,-344.0,-478.0
784233.0,784086.0,1.748862,1.543371,-202.0,-278.0
801211.0,801065.0,1.849422,1.626442,207.0,171.0
822979.0,822834.0,2.133612,1.90626,456.0,449.0
845139.0,844994.0,2.325986,2.304126,303.0,628.0
861514.0,861371.0,2.238543,2.544594,-186.0,513.0
883375.0,883223.0,1.993703,2.557711,-391.0,21.0
905571.0,905422.0,1.858166,2.339103,-213.0,-344.0
922122.0,921976.0,1.963098,2.098634,221.0,-508.0
944449.0,944301.0,2.238543,1.936865,431.0,-253.0
960906.0,960764.0,2.500873,2.024308,558.0,185.0
982674.0,982531.0,2.693247,2.286637,309.0,421.0
1004879.0,1004734.0,2.601432,2.653898,-144.0,578.0
1021513.0,1021367.0,2.426546,2.855017,-368.0,423.0
1044013.0,1043863.0,2.343475,2.811296,-129.0,-68.0
1060636.0,1060487.0,2.465895,2.645154,257.0,-349.0
1082658.0,1082514.0,2.754457,2.304126,458.0,-542.0
1105116.0,1104974.0,2.920599,2.094262,258.0,-327.0
1121745.0,1121605.0,2.841901,2.159845,-165.0,138.0
1144241.0,1144093.0,2.605804,2.422174,-367.0,408.0
1160866.0,1160721.0,2.4965,2.680131,-230.0,543.0
1182709.0,1182560.0,2.623293,3.077997,203.0,637.0
1205066.0,1204918.0,2.94246,3.38842,499.0,485.0
1221434.0,1221291.0,3.222278,3.384048,598.0,-9.0
1243732.0,1243587.0,3.436513,3.191673,336.0,-301.0
1260362.0,1260220.0,3.370931,2.964321,-138.0,-478.0
1282478.0,1282329.0,3.143579,2.806924,-359.0,-249.0
1305023.0,1304877.0,3.034275,2.968693,-169.0,251.0
