lt,rt,lp,rp,lv,rv
456.0,449.0,302.0,265.0,0.0,0.0
20490.0,20286.0,322.0,285.0,998.0,1008.0
41556.0,41356.0,372.0,337.0,2373.0,2468.0
62280.0,62075.0,439.0,407.0,3232.0,3378.0
78563.0,78362.0,499.0,471.0,3683.0,3929.0
99724.0,99522.0,588.0,564.0,4207.0,4394.0
120440.0,120239.0,679.0,662.0,4392.0,4730.0
141778.0,141575.0,781.0,768.0,4780.0,4968.0
158238.0,158037.0,864.0,851.0,5040.0,5041.0
179137.0,178932.0,970.0,957.0,5073.0,5072.0
200470.0,200270.0,1081.0,1068.0,5203.0,5202.0
221546.0,221343.0,1193.0,1180.0,5313.0,5315.0
238620.0,238420.0,1285.0,1271.0,5387.0,5328.0
259694.0,259491.0,1399.0,1384.0,5410.0,5363.0
280760.0,280559.0,1513.0,1499.0,5411.0,5457.0
302244.0,302039.0,1627.0,1615.0,5306.0,5400.0
318878.0,318676.0,1716.0,1704.0,5348.0,5349.0
340389.0,340184.0,1832.0,1821.0,5393.0,5439.0
361455.0,361256.0,1946.0,1936.0,5411.0,5457.0
378099.0,377894.0,2038.0,2027.0,5526.0,5469.0
399605.0,399405.0,2159.0,2147.0,5627.0,5578.0
420679.0,420476.0,2279.0,2264.0,5693.0,5552.0
442187.0,441986.0,2402.0,2385.0,5719.0,5625.0
458827.0,458624.0,2498.0,2480.0,5766.0,5709.0
479897.0,479695.0,2620.0,2601.0,5792.0,5742.0
501381.0,501176.0,2745.0,2724.0,5818.0,5725.0
522450.0,522254.0,2868.0,2845.0,5837.0,5740.0
539539.0,539336.0,2967.0,2943.0,5792.0,5737.0
560607.0,560407.0,3090.0,3064.0,5839.0,5742.0
581683.0,581480.0,3213.0,3185.0,5836.0,5742.0
598728.0,598528.0,3312.0,3283.0,5806.0,5747.0
619801.0,619598.0,3434.0,3404.0,5790.0,5742.0
641311.0,641109.0,3559.0,3527.0,5811.0,5718.0
662384.0,662179.0,3682.0,3647.0,5836.0,5695.0
679018.0,678817.0,3779.0,3742.0,5830.0,5710.0
700532.0,700328.0,3904.0,3865.0,5811.0,5718.0
721601.0,721401.0,4027.0,3986.0,5837.0,5741.0
738684.0,738481.0,4126.0,4084.0,5794.0,5738.0
759751.0,759551.0,4249.0,4205.0,5839.0,5742.0
780825.0,780623.0,4372.0,4326.0,5836.0,5742.0
802305.0,802103.0,4498.0,4449.0,5866.0,5726.0
818946.0,818741.0,4595.0,4544.0,5827.0,5709.0
840454.0,840254.0,4720.0,4667.0,5813.0,5718.0
861528.0,861325.0,4844.0,4789.0,5883.0,5789.0
878163.0,877963.0,4940.0,4885.0,5769.0,5769.0
899678.0,899475.0,5066.0,5009.0,5858.0,5764.0
920745.0,920545.0,5189.0,5131.0,5838.0,5789.0
942259.0,942054.0,5314.0,5255.0,5810.0,5764.0
958891.0,958690.0,5411.0,5351.0,5830.0,5770.0
979963.0,979759.0,5534.0,5472.0,5838.0,5743.0
1001439.0,1001237.0,5660.0,5595.0,5867.0,5726.0
1018254.0,1018049.0,5757.0,5692.0,5766.0,5769.0
1039936.0,1039735.0,5883.0,5817.0,5813.0,5764.0
1061183.0,1060979.0,6007.0,5941.0,5835.0,5837.0
1082424.0,1082224.0,6131.0,6065.0,5837.0,5836.0
1099651.0,1099448.0,6232.0,6165.0,5861.0,5806.0
1120893.0,1120691.0,6356.0,6289.0,5838.0,5836.0
1138146.0,1137942.0,6457.0,6389.0,5852.0,5797.0
1159388.0,1159186.0,6580.0,6511.0,5791.0,5742.0
1180637.0,1180433.0,6704.0,6633.0,5835.0,5742.0
1202289.0,1202088.0,6830.0,6757.0,5819.0,5725.0
1219103.0,1218898.0,6927.0,6853.0,5767.0,5711.0
1240781.0,1240581.0,7053.0,6976.0,5813.0,5672.0
1262029.0,1261824.0,7176.0,7099.0,5788.0,5790.0
1278835.0,1278635.0,7274.0,7195.0,5829.0,5710.0
1300522.0,1300318.0,7401.0,7320.0,5857.0,5765.0
1321764.0,1321564.0,7525.0,7442.0,5836.0,5742.0
1339019.0,1338814.0,7625.0,7541.0,5794.0,5738.0
1360261.0,1360059.0,7749.0,7663.0,5838.0,5742.0
1381508.0,1381305.0,7873.0,7785.0,5836.0,5742.0
1398726.0,1398526.0,7973.0,7884.0,5806.0,5748.0
1419974.0,1419770.0,8097.0,8006.0,5836.0,5743.0
1441652.0,1441452.0,8223.0,8131.0,5812.0,5765.0
1458467.0,1458264.0,8320.0,8227.0,5766.0,5710.0
1479708.0,1479507.0,8443.0,8348.0,5792.0,5695.0
1501366.0,1501162.0,8569.0,8471.0,5817.0,5679.0
1518174.0,1517973.0,8666.0,8567.0,5769.0,5710.0
1539861.0,1539656.0,8793.0,8692.0,5858.0,5764.0
1561097.0,1560895.0,8917.0,8815.0,5838.0,5791.0
1582344.0,1582139.0,9041.0,8937.0,5835.0,5742.0
1599562.0,1599362.0,9141.0,9035.0,5806.0,5690.0
1620809.0,1620607.0,9265.0,9158.0,5837.0,5789.0
1642492.0,1642295.0,9392.0,9282.0,5857.0,5717.0
1659312.0,1659107.0,9489.0,9378.0,5764.0,5709.0
1680552.0,1680352.0,9613.0,9499.0,5839.0,5695.0
1702210.0,1702005.0,9739.0,9622.0,5817.0,5679.0
1719017.0,1718815.0,9837.0,9719.0,5829.0,5770.0
1740704.0,1740500.0,9963.0,9843.0,5811.0,5718.0
