lt,rt,lp,rp,lv,rv
552.0,517.0,0.0,0.0,0.0,0.0
20409.0,20105.0,17.0,16.0,855.0,816.0
41258.0,40929.0,56.0,55.0,1870.0,1872.0
61818.0,61490.0,105.0,107.0,2383.0,2529.0
78112.0,77782.0,152.0,157.0,2883.0,3068.0
99284.0,98951.0,217.0,227.0,3070.0,3306.0
119999.0,119670.0,287.0,298.0,3379.0,3426.0
141348.0,141015.0,363.0,376.0,3559.0,3654.0
162243.0,161918.0,437.0,455.0,3541.0,3779.0
178728.0,178398.0,497.0,518.0,3638.0,3823.0
200063.0,199733.0,576.0,601.0,3704.0,3889.0
220966.0,220634.0,654.0,680.0,3731.0,3779.0
237865.0,237537.0,715.0,744.0,3608.0,3786.0
258768.0,258437.0,790.0,825.0,3588.0,3875.0
279662.0,279334.0,867.0,908.0,3685.0,3971.0
300977.0,300644.0,947.0,992.0,3753.0,3941.0
321870.0,321542.0,1027.0,1076.0,3828.0,4019.0
338961.0,338628.0,1093.0,1145.0,3861.0,4038.0
360025.0,359695.0,1176.0,1232.0,3941.0,4129.0
381099.0,380766.0,1260.0,1320.0,3985.0,4176.0
398141.0,397811.0,1328.0,1391.0,3989.0,4165.0
419222.0,418890.0,1413.0,1479.0,4032.0,4174.0
440730.0,440402.0,1500.0,1569.0,4045.0,4183.0
461808.0,461477.0,1586.0,1658.0,4079.0,4222.0
478441.0,478112.0,1655.0,1728.0,4146.0,4208.0
499963.0,499630.0,1744.0,1820.0,4137.0,4275.0
521030.0,520701.0,1831.0,1910.0,4129.0,4271.0
538114.0,537781.0,1901.0,1982.0,4096.0,4215.0
559188.0,558858.0,1989.0,2072.0,4176.0,4270.0
580269.0,579936.0,2078.0,2161.0,4221.0,4222.0
601750.0,601423.0,2168.0,2253.0,4189.0,4282.0
618397.0,618065.0,2237.0,2323.0,4143.0,4205.0
639907.0,639579.0,2326.0,2414.0,4138.0,4229.0
660987.0,660655.0,2414.0,2504.0,4174.0,4270.0
682054.0,681724.0,2503.0,2594.0,4224.0,4271.0
699109.0,698777.0,2575.0,2667.0,4220.0,4280.0
720178.0,719848.0,2664.0,2757.0,4225.0,4271.0
741696.0,741365.0,2754.0,2848.0,4182.0,4229.0
