lt,rt,lp,rp,lv,rv
1013.0,983.0,-0.0,0.01748862,0.0,0.0
21428.0,21270.0,0.01748862,0.03497724,30.0,30.0
37935.0,37779.0,0.05683801,0.06995448,83.0,74.0
59271.0,59109.0,0.0874431,0.09618741,50.0,43.0
80507.0,80345.0,0.1005596,0.113676,21.0,28.0
101970.0,101807.0,0.1311646,0.1486533,49.0,57.0
117986.0,117830.0,0.1617697,0.1748862,66.0,57.0
139766.0,139603.0,0.196747,0.2098634,56.0,56.0
160983.0,160820.0,0.2229799,0.2404685,43.0,50.0
182281.0,182119.0,0.253585,0.2667015,50.0,43.0
198639.0,198484.0,0.2798179,0.2929344,56.0,56.0
219946.0,219784.0,0.3191673,0.3322838,64.0,64.0
241712.0,241549.0,0.3454002,0.3585167,42.0,42.0
263003.0,262840.0,0.3760053,0.3891218,50.0,50.0
279015.0,278859.0,0.4022383,0.4153547,57.0,57.0
300748.0,300585.0,0.4372155,0.450332,56.0,56.0
321957.0,321794.0,0.4634484,0.4765649,43.0,43.0
338437.0,338279.0,0.4896813,0.5027978,55.0,55.0
359737.0,359575.0,0.5246586,0.5377751,57.0,57.0
381035.0,380872.0,0.5552636,0.564008,50.0,43.0
402667.0,402505.0,0.5858687,0.5989852,49.0,56.0
418679.0,418523.0,0.6121017,0.6252182,57.0,57.0
440448.0,440285.0,0.6427068,0.6558232,49.0,49.0
461739.0,461576.0,0.6689397,0.6864283,43.0,50.0
477750.0,477592.0,0.6995448,0.7126613,66.0,57.0
499473.0,499311.0,0.7301498,0.7476385,49.0,56.0
520763.0,520601.0,0.7563828,0.7738714,43.0,43.0
542521.0,542359.0,0.7913601,0.8088487,56.0,56.0
558531.0,558375.0,0.8219651,0.8394538,66.0,66.0
579830.0,579667.0,0.848198,0.8656866,43.0,43.0
601457.0,601295.0,0.8788032,0.8962917,49.0,49.0
622745.0,622583.0,0.9137804,0.931269,57.0,57.0
639135.0,638980.0,0.9400133,0.9575019,56.0,55.0
660426.0,660263.0,0.9662462,0.9881069,43.0,50.0
681713.0,681550.0,1.001223,1.018712,57.0,50.0
697965.0,697808.0,1.027456,1.044945,56.0,56.0
719075.0,718912.0,1.058061,1.079922,50.0,58.0
740650.0,740488.0,1.093039,1.110527,56.0,49.0
761750.0,761588.0,1.123644,1.141132,50.0,50.0
782854.0,782691.0,1.154249,1.17611,50.0,58.0
799023.0,798866.0,1.180482,1.202343,56.0,56.0
820128.0,819965.0,1.211087,1.232948,50.0,50.0
841702.0,841540.0,1.246064,1.263553,56.0,49.0
862803.0,862640.0,1.276669,1.29853,50.0,58.0
878546.0,878390.0,1.29853,1.324763,48.0,58.0
900001.0,899838.0,1.333507,1.355368,57.0,49.0
921102.0,920941.0,1.364112,1.385973,50.0,50.0
942669.0,942507.0,1.399089,1.42095,56.0,56.0
958404.0,958248.0,1.42095,1.447183,48.0,58.0
979426.0,979263.0,1.451555,1.473416,50.0,43.0
1000954.0,1000792.0,1.486532,1.508393,56.0,56.0
1022211.0,1022048.0,1.52151,1.54337,57.0,57.0
1038503.0,1038348.0,1.547742,1.565231,56.0,46.0
1059770.0,1059606.0,1.573975,1.600208,43.0,57.0
1081030.0,1080867.0,1.608953,1.635186,57.0,57.0
1102715.0,1102553.0,1.64393,1.665791,56.0,49.0
1118629.0,1118474.0,1.665791,1.687651,48.0,48.0
1140365.0,1140203.0,1.700768,1.727001,56.0,63.0
1161622.0,1161459.0,1.731373,1.757606,50.0,50.0
1182877.0,1182715.0,1.76635,1.788211,57.0,50.0
1199213.0,1199059.0,1.788211,1.814444,46.0,56.0
1220476.0,1220314.0,1.818816,1.845049,50.0,50.0
1242203.0,1242040.0,1.853793,1.875654,56.0,49.0
1258186.0,1258029.0,1.880026,1.901887,57.0,57.0
1279446.0,1279283.0,1.910631,1.936864,50.0,57.0
1301126.0,1300963.0,1.945608,1.967469,56.0,49.0
1322375.0,1322213.0,1.976213,1.998074,50.0,50.0
1338827.0,1338671.0,2.002446,2.024307,55.0,55.0
1360080.0,1359916.0,2.033051,2.059284,50.0,57.0
1381328.0,1381166.0,2.063656,2.08989,50.0,50.0
1402918.0,1402756.0,2.098634,2.120495,56.0,49.0
1418900.0,1418745.0,2.124866,2.146728,57.0,57.0
1440628.0,1440465.0,2.155472,2.181705,49.0,56.0
1461874.0,1461712.0,2.186077,2.21231,50.0,50.0
1477766.0,1477608.0,2.21231,2.234171,57.0,48.0
1499369.0,1499206.0,2.247287,2.27352,56.0,63.0
1520529.0,1520367.0,2.27352,2.304125,43.0,50.0
1542165.0,1542004.0,2.308497,2.33473,56.0,49.0
1558056.0,1557900.0,2.33473,2.360963,57.0,57.0
1579237.0,1579074.0,2.365335,2.391568,50.0,50.0
1600906.0,1600744.0,2.400312,2.426545,56.0,56.0
1622142.0,1621980.0,2.430917,2.461523,50.0,57.0
1638587.0,1638434.0,2.45715,2.483383,55.0,46.0
1659761.0,1659598.0,2.487755,2.513988,50.0,50.0
1681003.0,1680840.0,2.522732,2.548966,57.0,57.0
1702668.0,1702506.0,2.553338,2.583943,49.0,56.0
1718645.0,1718490.0,2.579571,2.610176,57.0,57.0
1740362.0,1740199.0,2.610176,2.640781,49.0,49.0
1761602.0,1761439.0,2.640781,2.671386,50.0,50.0
1782835.0,1782673.0,2.675758,2.706363,57.0,57.0
1799241.0,1799086.0,2.697619,2.732596,46.0,55.0
1820486.0,1820324.0,2.732596,2.763201,57.0,50.0
1842192.0,1842029.0,2.767573,2.798178,56.0,56.0
1858168.0,1858010.0,2.793806,2.820039,57.0,47.0
1879408.0,1879246.0,2.824411,2.855017,50.0,57.0
1901069.0,1900906.0,2.855016,2.889994,49.0,56.0
1922299.0,1922137.0,2.889993,2.920599,57.0,50.0
1938744.0,1938588.0,2.916226,2.946832,55.0,55.0
