lt,rt,lp,rp,lv,rv
984.0,978.0,0.02623293,0.02623293,0.0,0.0
21697.0,21601.0,0.07432663,0.07432663,81.0,81.0
37697.0,37607.0,0.139909,0.1355368,143.0,133.0
59305.0,59211.0,0.2011191,0.2011191,99.0,106.0
80467.0,80372.0,0.253585,0.2492128,86.0,79.0
101919.0,101824.0,0.3235395,0.3235395,114.0,121.0
118106.0,118017.0,0.3891218,0.3891218,141.0,141.0
139555.0,139459.0,0.4547041,0.4503319,107.0,99.0
161324.0,161229.0,0.5202865,0.5159142,105.0,105.0
177500.0,177412.0,0.5771245,0.5683801,122.0,113.0
199409.0,199314.0,0.6514511,0.6427068,118.0,118.0
220846.0,220750.0,0.7170334,0.7126612,107.0,114.0
237021.0,236932.0,0.7738715,0.7607549,122.0,104.0
258887.0,258791.0,0.8394538,0.8350815,104.0,118.0
280319.0,280223.0,0.9094083,0.905036,114.0,114.0
296878.0,296790.0,0.9662463,0.9531297,120.0,101.0
318312.0,318217.0,1.031829,1.027456,107.0,121.0
339569.0,339475.0,1.101783,1.101783,115.0,122.0
361248.0,361154.0,1.17611,1.171737,119.0,112.0
377161.0,377072.0,1.228576,1.219831,115.0,105.0
398891.0,398796.0,1.29853,1.294158,112.0,119.0
420055.0,419959.0,1.368485,1.364112,115.0,115.0
441305.0,441210.0,1.438439,1.429695,115.0,107.0
457737.0,457648.0,1.490905,1.486533,111.0,121.0
478992.0,478896.0,1.56086,1.552115,115.0,108.0
500626.0,500531.0,1.635186,1.622069,120.0,113.0
521869.0,521774.0,1.700768,1.692024,108.0,115.0
537870.0,537781.0,1.753234,1.74449,114.0,114.0
559467.0,559371.0,1.823189,1.814444,113.0,113.0
580715.0,580619.0,1.893143,1.884399,115.0,115.0
597183.0,597094.0,1.949981,1.936865,120.0,111.0
618434.0,618338.0,2.015564,2.002447,107.0,108.0
639678.0,639583.0,2.085518,2.076774,115.0,122.0
661347.0,661252.0,2.159845,2.146728,120.0,112.0
677340.0,677251.0,2.212311,2.199194,114.0,114.0
699061.0,698965.0,2.282265,2.269148,112.0,112.0
720300.0,720205.0,2.35222,2.339103,115.0,115.0
741455.0,741359.0,2.426546,2.409057,122.0,115.0
757875.0,757787.0,2.479012,2.461523,111.0,111.0
779119.0,779023.0,2.544594,2.531477,108.0,115.0
800827.0,800731.0,2.618921,2.601432,119.0,112.0
816817.0,816728.0,2.671387,2.653898,114.0,114.0
838065.0,837971.0,2.741341,2.723852,115.0,115.0
859731.0,859636.0,2.811296,2.793807,113.0,113.0
880966.0,880871.0,2.88125,2.863761,115.0,115.0
897340.0,897252.0,2.933716,2.920599,112.0,121.0
918587.0,918490.0,3.00367,2.986181,115.0,108.0
939736.0,939641.0,3.073625,3.056136,115.0,115.0
961396.0,961302.0,3.143579,3.12609,113.0,113.0
977298.0,977210.0,3.196045,3.178556,115.0,115.0
999014.0,998917.0,3.270371,3.24851,119.0,112.0
1020155.0,1020060.0,3.335954,3.318465,108.0,115.0
1041549.0,1041454.0,3.41028,3.384047,121.0,107.0
1058054.0,1057965.0,3.462746,3.440885,111.0,120.0
1079451.0,1079355.0,3.532701,3.510839,114.0,114.0
1219997.0,1219901.0,3.991776,3.965543,107.0,107.0
1241386.0,1241290.0,4.066103,4.035498,121.0,114.0
1279351.0,1279256.0,4.188523,4.153546,107.0,107.0
1317280.0,1317192.0,4.315316,4.28471,114.0,123.0
1338585.0,1338490.0,4.38527,4.350293,114.0,107.0
1317280.0,1317192.0,4.315316,4.28471,114.0,123.0
1338585.0,1338490.0,4.38527,4.350293,114.0,107.0
1419625.0,1419529.0,4.651971,4.616994,114.0,114.0
1441010.0,1440914.0,4.721926,4.686948,114.0,114.0
1398320.0,1398232.0,4.582017,4.54704,119.0,110.0
1419625.0,1419529.0,4.651971,4.616994,114.0,114.0
1441010.0,1440914.0,4.721926,4.686948,114.0,114.0
1457581.0,1457492.0,4.774392,4.739414,110.0,110.0
1478970.0,1478874.0,4.844346,4.813741,114.0,121.0
1500817.0,1500722.0,4.918673,4.883695,119.0,112.0
1516961.0,1516872.0,4.971138,4.931789,113.0,104.0
1538346.0,1538251.0,5.041093,5.006115,114.0,121.0
1560150.0,1560055.0,5.115419,5.080442,119.0,119.0
1581522.0,1581427.0,5.185374,5.146024,114.0,107.0
1598134.0,1598045.0,5.23784,5.19849,110.0,110.0
1619356.0,1619261.0,5.307794,5.268445,115.0,115.0
1640733.0,1640638.0,5.377748,5.338399,114.0,114.0
1678681.0,1678585.0,5.504541,5.465191,121.0,121.0
1700521.0,1700426.0,5.574495,5.535146,112.0,112.0
1721892.0,1721796.0,5.64445,5.6051,114.0,114.0
1737784.0,1737696.0,5.696916,5.657566,115.0,115.0
1759592.0,1759497.0,5.771242,5.72752,119.0,112.0
1780876.0,1780781.0,5.841197,5.797475,115.0,115.0
1797485.0,1797396.0,5.893662,5.849941,110.0,110.0
1818861.0,1818766.0,5.963617,5.924267,114.0,121.0
1840234.0,1840139.0,6.033571,5.994222,114.0,114.0
1856797.0,1856707.0,6.090409,6.046688,120.0,110.0
1878165.0,1878070.0,6.155992,6.11227,107.0,107.0
1899918.0,1899823.0,6.230318,6.186596,119.0,119.0
1921279.0,1921184.0,6.304645,6.260923,121.0,121.0
1937417.0,1937329.0,6.352738,6.309017,104.0,104.0
1959218.0,1959122.0,6.422693,6.383343,112.0,119.0
1980580.0,1980485.0,6.492647,6.453298,114.0,114.0
1997184.0,1997095.0,6.549485,6.501391,119.0,101.0
