lt,rt,lp,rp,lv,rv
1086.0,1053.0,-0.0,-0.0,0.0,0.0
21159.0,21045.0,0.03934939,0.03934939,68.0,69.0
37380.0,37220.0,0.1049317,0.1005596,141.0,132.0
59241.0,59083.0,0.1530254,0.1530254,76.0,83.0
80458.0,80301.0,0.1792583,0.1836305,43.0,50.0
96896.0,96737.0,0.227352,0.2360964,102.0,111.0
118227.0,118073.0,0.3060508,0.3147951,129.0,129.0
139835.0,139677.0,0.3541445,0.3628888,77.0,77.0
156399.0,156241.0,0.3803775,0.3847496,55.0,46.0
177803.0,177645.0,0.4372155,0.4415876,92.0,92.0
199670.0,199516.0,0.5159142,0.5202865,125.0,125.0
237326.0,237168.0,0.5814965,0.5771245,38.0,28.0
259153.0,258995.0,0.6427067,0.6427068,98.0,105.0
280648.0,280494.0,0.7126612,0.7214056,113.0,128.0
297452.0,297295.0,0.7476384,0.7520107,72.0,63.0
318841.0,318683.0,0.7738713,0.7738715,42.0,35.0
340241.0,340084.0,0.8263371,0.8394538,85.0,107.0
356904.0,356750.0,0.8831752,0.9006639,119.0,128.0
378507.0,378348.0,0.9312689,0.9312691,77.0,49.0
400365.0,400207.0,0.9749905,0.9618741,70.0,49.0
416502.0,416344.0,1.018712,1.023084,94.0,132.0
437811.0,437657.0,1.084294,1.093039,107.0,114.0
459656.0,459499.0,1.132388,1.128016,77.0,56.0
480865.0,480707.0,1.176109,1.167365,72.0,64.0
497290.0,497131.0,1.219831,1.219831,93.0,111.0
518592.0,518438.0,1.276669,1.289786,93.0,114.0
539914.0,539756.0,1.329135,1.324763,86.0,57.0
561551.0,561397.0,1.377229,1.364112,77.0,63.0
577515.0,577357.0,1.412206,1.42095,76.0,124.0
599199.0,599041.0,1.473416,1.482161,98.0,98.0
620412.0,620254.0,1.52151,1.512766,79.0,50.0
641529.0,641371.0,1.560859,1.560859,65.0,79.0
657917.0,657758.0,1.604581,1.613325,93.0,112.0
679216.0,679058.0,1.670163,1.665791,107.0,86.0
700995.0,700836.0,1.709512,1.713885,63.0,77.0
716943.0,716784.0,1.740117,1.753234,67.0,86.0
738152.0,737994.0,1.810072,1.814444,115.0,101.0
759974.0,759817.0,1.875654,1.86691,105.0,84.0
781196.0,781038.0,1.906259,1.910632,50.0,72.0
797611.0,797453.0,1.936864,1.949981,65.0,83.0
818820.0,818662.0,2.006819,2.011191,115.0,101.0
840212.0,840054.0,2.068029,2.063657,100.0,85.0
856691.0,856534.0,2.098634,2.094262,65.0,64.0
877885.0,877726.0,2.137983,2.142356,64.0,79.0
899556.0,899398.0,2.203566,2.212311,105.0,112.0
920943.0,920785.0,2.251659,2.256032,78.0,71.0
936896.0,936739.0,2.282264,2.277893,67.0,47.0
958517.0,958360.0,2.339103,2.343475,92.0,106.0
979817.0,979663.0,2.400313,2.413429,100.0,114.0
996432.0,996274.0,2.444034,2.444035,92.0,64.0
1017622.0,1017464.0,2.483383,2.47464,64.0,50.0
1038899.0,1038741.0,2.527105,2.544594,71.0,115.0
1060774.0,1060622.0,2.597059,2.614548,111.0,111.0
1077083.0,1076926.0,2.640781,2.636409,93.0,46.0
1098905.0,1098748.0,2.675758,2.671386,56.0,56.0
1120264.0,1120111.0,2.723852,2.745713,78.0,121.0
1136485.0,1136326.0,2.78069,2.793807,122.0,103.0
1158394.0,1158235.0,2.828784,2.82004,76.0,41.0
1179657.0,1179499.0,2.863761,2.868134,57.0,79.0
1201484.0,1201329.0,2.929343,2.946833,105.0,126.0
1217795.0,1217644.0,2.986181,2.994926,121.0,103.0
1239352.0,1239193.0,3.02553,3.012415,63.0,28.0
1261049.0,1260891.0,3.056135,3.060509,49.0,77.0
1277157.0,1277003.0,3.099857,3.126091,94.0,142.0
1299087.0,1298931.0,3.182928,3.178557,132.0,83.0
1320538.0,1320381.0,3.222277,3.196046,64.0,28.0
1336640.0,1336484.0,3.235394,3.239767,28.0,95.0
1358423.0,1358270.0,3.30972,3.32721,119.0,140.0
1379818.0,1379659.0,3.392791,3.36656,135.0,64.0
