lt,rt,lp,rp,lv,rv
1051.0,1033.0,0.2973065,0.2710736,0.0,0.0
21710.0,21614.0,0.3847496,0.3541445,148.0,141.0
43403.0,43297.0,0.5989852,0.5727522,345.0,352.0
64643.0,64549.0,0.8744309,0.8613144,454.0,475.0
80721.0,80630.0,1.088667,1.093039,466.0,504.0
102222.0,102129.0,1.337879,1.329135,405.0,384.0
123473.0,123379.0,1.530254,1.504021,316.0,288.0
145186.0,145092.0,1.74449,1.718257,345.0,345.0
161174.0,161084.0,1.915004,1.893143,373.0,382.0
182421.0,182328.0,2.133611,2.116123,360.0,367.0
204094.0,204000.0,2.334731,2.33473,324.0,353.0
225248.0,225155.0,2.540222,2.540222,339.0,339.0
241786.0,241696.0,2.710736,2.706364,360.0,351.0
263025.0,262933.0,2.929344,2.916227,360.0,345.0
284270.0,284176.0,3.134835,3.121718,338.0,338.0
300768.0,300678.0,3.28786,3.279116,324.0,333.0
321919.0,321829.0,3.493352,3.484607,340.0,340.0
343632.0,343538.0,3.711959,3.694471,352.0,338.0
364874.0,364782.0,3.921823,3.899962,345.0,338.0
380950.0,380861.0,4.070476,4.05736,323.0,342.0
402529.0,402436.0,4.271595,4.271595,326.0,347.0
423769.0,423675.0,4.472714,4.472714,331.0,331.0
445477.0,445383.0,4.68695,4.678205,345.0,331.0
461460.0,461369.0,4.84872,4.835603,354.0,344.0
482609.0,482518.0,5.058583,5.041094,347.0,340.0
504278.0,504185.0,5.264074,5.259702,331.0,353.0
525510.0,525416.0,5.469565,5.460821,338.0,331.0
542048.0,541959.0,5.635707,5.618219,351.0,333.0
563282.0,563189.0,5.841198,5.828082,338.0,345.0
584520.0,584426.0,6.042317,6.033573,331.0,338.0
601014.0,600924.0,6.199715,6.190971,333.0,333.0
622245.0,622152.0,6.409578,6.400834,345.0,345.0
643946.0,643853.0,6.619442,6.61507,338.0,345.0
665091.0,664997.0,6.829306,6.816189,347.0,332.0
681162.0,681071.0,6.986703,6.973587,342.0,342.0
702819.0,702725.0,7.196567,7.18345,339.0,339.0
723964.0,723872.0,7.397686,7.388941,332.0,340.0
745666.0,745572.0,7.611921,7.603177,345.0,345.0
761728.0,761638.0,7.769319,7.760574,342.0,342.0
782957.0,782864.0,7.970438,7.961693,331.0,331.0
804615.0,804522.0,8.180302,8.171556,339.0,339.0
820681.0,820590.0,8.342072,8.328954,352.0,342.0
842376.0,842283.0,8.551935,8.538817,338.0,338.0
863604.0,863510.0,8.753055,8.744308,331.0,338.0
884833.0,884740.0,8.958546,8.954172,338.0,345.0
901327.0,901237.0,9.120316,9.111569,343.0,333.0
922549.0,922456.0,9.325807,9.31706,338.0,338.0
944158.0,944064.0,9.540042,9.526924,347.0,339.0
965381.0,965287.0,9.745533,9.732415,338.0,338.0
981446.0,981356.0,9.90293,9.889812,342.0,342.0
1003007.0,1002914.0,10.10842,10.09968,333.0,340.0
1024393.0,1024299.0,10.31391,10.30954,336.0,343.0
1041086.0,1040996.0,10.48005,10.47131,348.0,339.0
1062465.0,1062372.0,10.68554,10.6768,336.0,336.0
1083765.0,1083672.0,10.89104,10.88229,337.0,337.0
1105577.0,1105484.0,11.10964,11.1009,350.0,350.0
1121713.0,1121623.0,11.26704,11.2583,341.0,341.0
1143475.0,1143382.0,11.48128,11.46379,344.0,330.0
1164854.0,1164761.0,11.6824,11.66928,329.0,336.0
1181010.0,1180920.0,11.83542,11.82668,331.0,340.0
1202813.0,1202721.0,12.05403,12.03654,350.0,336.0
1224194.0,1224099.0,12.25952,12.2464,336.0,343.0
1240798.0,1240707.0,12.41692,12.41255,331.0,350.0
1262171.0,1262078.0,12.62678,12.61804,343.0,336.0
1283550.0,1283456.0,12.84102,12.82353,350.0,336.0
1305355.0,1305261.0,13.05088,13.03776,336.0,343.0
1321572.0,1321482.0,13.20391,13.19953,330.0,349.0
1343414.0,1343322.0,13.41377,13.40502,336.0,329.0
1364791.0,1364697.0,13.62801,13.60614,350.0,329.0
1381011.0,1380921.0,13.7854,13.76791,339.0,349.0
1402738.0,1402645.0,13.99089,13.98652,331.0,352.0
1424113.0,1424019.0,14.20076,14.19201,343.0,336.0
1440798.0,1440708.0,14.3669,14.34941,348.0,330.0
1462096.0,1462002.0,14.56802,14.55927,330.0,344.0
1483469.0,1483376.0,14.77788,14.77351,343.0,350.0
1505268.0,1505175.0,14.99212,14.979,343.0,329.0
1521317.0,1521226.0,15.14951,15.13202,343.0,333.0
1543151.0,1543059.0,15.35938,15.34626,336.0,343.0
1564522.0,1564428.0,15.5605,15.55612,329.0,343.0
1580669.0,1580579.0,15.71352,15.70915,331.0,331.0
1602459.0,1602366.0,15.93213,15.92338,351.0,344.0
1623824.0,1623730.0,16.14199,16.13325,343.0,343.0
1645656.0,1645562.0,16.35623,16.34311,343.0,336.0
1661868.0,1661780.0,16.50925,16.49614,330.0,330.0
1683232.0,1683140.0,16.71475,16.71037,336.0,351.0
1705024.0,1704930.0,16.92898,16.92023,344.0,337.0
1721236.0,1721145.0,17.09075,17.07763,349.0,339.0
1743066.0,1742973.0,17.29624,17.2875,329.0,336.0
1764347.0,1764253.0,17.50174,17.49736,338.0,345.0
1780561.0,1780470.0,17.66351,17.65476,349.0,339.0
1802354.0,1802261.0,17.88211,17.86462,351.0,337.0
1823712.0,1823619.0,18.0876,18.07011,336.0,336.0
1845466.0,1845372.0,18.28872,18.27998,323.0,337.0
1861676.0,1861586.0,18.44612,18.43738,339.0,339.0
1883034.0,1882941.0,18.66036,18.64724,351.0,343.0
1904821.0,1904726.0,18.86585,18.86147,330.0,344.0
1921033.0,1920944.0,19.02325,19.01887,339.0,339.0
1942857.0,1942764.0,19.24185,19.22874,350.0,336.0
1964213.0,1964120.0,19.45172,19.4386,343.0,343.0
1985483.0,1985390.0,19.65284,19.64409,330.0,338.0
