lt,rt,lp,rp,lv,rv
543.0,508.0,1.0,-1.0,0.0,0.0
20427.0,20143.0,15.0,14.0,703.0,763.0
36407.0,36092.0,41.0,38.0,1626.0,1504.0
57392.0,57080.0,83.0,79.0,2002.0,1953.0
77953.0,77639.0,132.0,127.0,2382.0,2334.0
99112.0,98801.0,187.0,183.0,2599.0,2646.0
119842.0,119526.0,243.0,243.0,2701.0,2894.0
140738.0,140429.0,302.0,304.0,2823.0,2918.0
157631.0,157315.0,350.0,354.0,2840.0,2961.0
178523.0,178210.0,413.0,418.0,3016.0,3062.0
199875.0,199560.0,479.0,486.0,3090.0,3185.0
220770.0,220461.0,546.0,555.0,3206.0,3301.0
237242.0,236928.0,599.0,611.0,3216.0,3400.0
258574.0,258262.0,670.0,685.0,3329.0,3468.0
279478.0,279162.0,741.0,759.0,3396.0,3540.0
296379.0,296066.0,799.0,819.0,3430.0,3549.0
317281.0,316965.0,871.0,895.0,3445.0,3636.0
338170.0,337859.0,943.0,971.0,3446.0,3637.0
359481.0,359166.0,1017.0,1049.0,3472.0,3660.0
380552.0,380240.0,1092.0,1127.0,3558.0,3701.0
397640.0,397324.0,1152.0,1191.0,3510.0,3746.0
418705.0,418393.0,1227.0,1270.0,3560.0,3749.0
439782.0,439466.0,1303.0,1350.0,3605.0,3796.0
456824.0,456512.0,1364.0,1414.0,3578.0,3754.0
477900.0,477587.0,1440.0,1494.0,3606.0,3796.0
499408.0,499095.0,1518.0,1575.0,3626.0,3765.0
520484.0,520169.0,1593.0,1655.0,3558.0,3796.0
537116.0,536805.0,1653.0,1717.0,3606.0,3727.0
558632.0,558317.0,1731.0,1798.0,3626.0,3765.0
579698.0,579385.0,1807.0,1878.0,3607.0,3797.0
596782.0,596467.0,1868.0,1944.0,3569.0,3863.0
617848.0,617535.0,1944.0,2025.0,3608.0,3844.0
638926.0,638612.0,2020.0,2105.0,3605.0,3795.0
660400.0,660088.0,2097.0,2187.0,3586.0,3818.0
677041.0,676726.0,2157.0,2251.0,3604.0,3846.0
698546.0,698234.0,2235.0,2333.0,3628.0,3812.0
719620.0,719305.0,2311.0,2414.0,3605.0,3844.0
740685.0,740374.0,2386.0,2494.0,3560.0,3797.0
757738.0,757422.0,2448.0,2559.0,3634.0,3812.0
778802.0,778490.0,2523.0,2640.0,3561.0,3844.0
800323.0,800007.0,2601.0,2723.0,3624.0,3857.0
816954.0,816643.0,2661.0,2786.0,3605.0,3787.0
838030.0,837716.0,2738.0,2867.0,3654.0,3843.0
859507.0,859194.0,2815.0,2949.0,3585.0,3817.0
880583.0,880268.0,2891.0,3030.0,3605.0,3843.0
897657.0,897345.0,2953.0,3095.0,3630.0,3806.0
918734.0,918418.0,3029.0,3174.0,3606.0,3748.0
939798.0,939485.0,3104.0,3254.0,3560.0,3797.0
956852.0,956537.0,3166.0,3319.0,3634.0,3811.0
977916.0,977605.0,3242.0,3399.0,3608.0,3797.0
