lt,rt,lp,rp,lv,rv
1043.0,1030.0,0.6164739,0.5902409,0.0,0.0
21643.0,21551.0,0.703917,0.6733118,149.0,142.0
42731.0,42650.0,0.9094082,0.8831753,341.0,348.0
59209.0,59132.0,1.101783,1.079922,408.0,417.0
80215.0,80135.0,1.333507,1.320391,386.0,400.0
101694.0,101613.0,1.569604,1.543371,384.0,363.0
122882.0,122802.0,1.810072,1.775095,397.0,382.0
138928.0,138851.0,1.993703,1.958725,400.0,400.0
160542.0,160462.0,2.25166,2.216682,417.0,417.0
181641.0,181561.0,2.513989,2.483384,435.0,442.0
203295.0,203214.0,2.789435,2.75883,445.0,445.0
219252.0,219175.0,2.999298,2.964321,460.0,450.0
240433.0,240352.0,3.274744,3.239767,455.0,455.0
262044.0,261963.0,3.554562,3.528329,453.0,467.0
283225.0,283144.0,3.83438,3.808147,462.0,462.0
299649.0,299572.0,4.052988,4.022382,465.0,456.0
320826.0,320747.0,4.332806,4.3022,462.0,462.0
341833.0,341754.0,4.612624,4.582018,466.0,466.0
363442.0,363362.0,4.905558,4.870581,474.0,467.0
379483.0,379406.0,5.119794,5.089189,467.0,476.0
401133.0,401054.0,5.4171,5.382123,480.0,473.0
422137.0,422056.0,5.701291,5.661941,473.0,466.0
443313.0,443232.0,5.985481,5.950503,469.0,476.0
459782.0,459707.0,6.212833,6.177855,483.0,482.0
480960.0,480880.0,6.505767,6.47079,484.0,484.0
502522.0,502441.0,6.803074,6.768096,482.0,482.0
523699.0,523620.0,7.096008,7.061031,484.0,484.0
539740.0,539663.0,7.32336,7.288383,495.0,495.0
561254.0,561174.0,7.620667,7.58569,483.0,483.0
582345.0,582264.0,7.917974,7.878624,493.0,486.0
598857.0,598781.0,8.149697,8.110348,491.0,491.0
620027.0,619947.0,8.447004,8.412026,491.0,498.0
641200.0,641119.0,8.748683,8.709333,498.0,491.0
662800.0,662721.0,9.054734,9.015385,495.0,495.0
678839.0,678763.0,9.277714,9.238364,486.0,486.0
700479.0,700399.0,9.583765,9.544415,495.0,495.0
721652.0,721571.0,9.894188,9.850467,513.0,505.0
742825.0,742746.0,10.19149,10.15215,491.0,498.0
759293.0,759216.0,10.42322,10.38824,492.0,501.0
780463.0,780383.0,10.7249,10.68555,498.0,491.0
802023.0,801942.0,11.03532,10.9916,504.0,496.0
823104.0,823023.0,11.337,11.29328,500.0,500.0
838971.0,838894.0,11.56435,11.51626,501.0,491.0
860564.0,860485.0,11.8704,11.82231,496.0,496.0
881648.0,881568.0,12.17208,12.12399,500.0,500.0
903284.0,903203.0,12.4825,12.43441,502.0,502.0
919229.0,919151.0,12.70986,12.66176,498.0,498.0
940397.0,940317.0,13.01591,12.96781,506.0,506.0
961992.0,961911.0,13.3307,13.27824,510.0,503.0
983066.0,982985.0,13.63238,13.58429,500.0,508.0
999569.0,999492.0,13.86848,13.82038,500.0,500.0
1020731.0,1020652.0,14.17453,14.12644,506.0,506.0
1042058.0,1041977.0,14.48058,14.43249,502.0,502.0
1063809.0,1063730.0,14.79537,14.74728,506.0,506.0
1080006.0,1079929.0,15.0271,14.97901,500.0,500.0
1101725.0,1101644.0,15.34189,15.2938,507.0,507.0
1122962.0,1122881.0,15.64795,15.59985,504.0,504.0
1139158.0,1139081.0,15.88404,15.83595,510.0,510.0
1160906.0,1160826.0,16.19884,16.15075,506.0,506.0
1182225.0,1182143.0,16.50926,16.46117,509.0,509.0
1198884.0,1198808.0,16.74973,16.70164,505.0,505.0
1220201.0,1220121.0,17.05578,17.00769,502.0,502.0
1241518.0,1241437.0,17.3662,17.31374,509.0,502.0
1263188.0,1263108.0,17.681,17.62853,508.0,508.0
1279220.0,1279142.0,17.91272,17.86026,505.0,505.0
1301004.0,1300924.0,18.22752,18.17068,505.0,498.0
1322320.0,1322239.0,18.53794,18.47673,509.0,502.0
1343637.0,1343558.0,18.84399,18.78716,502.0,509.0
1360257.0,1360180.0,19.08009,19.02762,497.0,506.0
1381566.0,1381486.0,19.39488,19.33805,517.0,509.0
1403352.0,1403271.0,19.70967,19.65722,505.0,512.0
1419540.0,1419463.0,19.9414,19.88894,500.0,500.0
1440780.0,1440701.0,20.25182,20.19936,511.0,511.0
1462514.0,1462433.0,20.56662,20.51416,507.0,507.0
1483818.0,1483739.0,20.87704,20.82895,509.0,517.0
1500473.0,1500395.0,21.12188,21.06942,514.0,505.0
