lt,rt,lp,rp,lv,rv
1074.0,1054.0,0.1180482,0.8350816,0.0,0.0
21766.0,21677.0,0.2142356,0.9400133,163.0,178.0
43544.0,43456.0,0.4940535,1.224203,449.0,456.0
59600.0,59527.0,0.7782435,1.499649,620.0,600.0
80846.0,80770.0,1.206715,1.92812,705.0,705.0
102347.0,102272.0,1.64393,2.378452,711.0,733.0
123599.0,123525.0,2.050541,2.798179,669.0,691.0
140223.0,140148.0,2.378452,3.112974,690.0,662.0
161559.0,161483.0,2.802551,3.523957,695.0,674.0
182900.0,182825.0,3.217906,3.930567,681.0,666.0
204672.0,204598.0,3.642005,4.354666,681.0,681.0
220827.0,220752.0,3.952428,4.669461,672.0,682.0
242632.0,242556.0,4.376527,5.09356,680.0,680.0
263887.0,263811.0,4.791882,5.508915,684.0,684.0
280041.0,279968.0,5.111049,5.82371,691.0,682.0
301717.0,301641.0,5.548264,6.247809,705.0,684.0
323059.0,322984.0,5.976735,6.67628,702.0,702.0
339595.0,339522.0,6.309019,7.004191,703.0,694.0
360927.0,360851.0,6.733118,7.42829,695.0,695.0
382184.0,382108.0,7.157217,7.848017,698.0,691.0
403953.0,403879.0,7.585688,8.272117,688.0,681.0
420112.0,420037.0,7.900483,8.586912,682.0,681.0
441917.0,441841.0,8.328955,9.015384,687.0,687.0
463260.0,463184.0,8.748682,9.430738,688.0,681.0
484602.0,484528.0,9.164037,9.846093,681.0,681.0
501187.0,501112.0,9.487576,10.16526,683.0,673.0
522526.0,522450.0,9.902931,10.58062,680.0,681.0
544336.0,544263.0,10.32266,11.00909,673.0,687.0
560496.0,560424.0,10.63308,11.32388,672.0,681.0
581833.0,581757.0,11.04844,11.73924,681.0,681.0
603605.0,603529.0,11.47254,12.16334,681.0,681.0
619761.0,619688.0,11.78733,12.47376,682.0,672.0
641569.0,641493.0,12.20706,12.89786,673.0,680.0
662917.0,662841.0,12.62241,13.30884,681.0,673.0
684258.0,684183.0,13.04214,13.72419,688.0,681.0
700846.0,700771.0,13.36568,14.04336,683.0,673.0
722186.0,722110.0,13.77666,14.45434,673.0,673.0
743999.0,743924.0,14.20076,14.87844,680.0,680.0
760159.0,760086.0,14.51556,15.19324,682.0,681.0
781500.0,781424.0,14.93091,15.60422,680.0,674.0
803267.0,803192.0,15.35064,16.01958,675.0,667.0
824612.0,824538.0,15.76162,16.43056,673.0,673.0
841238.0,841163.0,16.08079,16.75847,672.0,690.0
862579.0,862503.0,16.49614,17.16945,680.0,674.0
883920.0,883845.0,16.90712,17.58043,674.0,674.0
900506.0,900432.0,17.22629,17.90397,673.0,682.0
921842.0,921766.0,17.64165,18.31933,680.0,681.0
943655.0,943580.0,18.06574,18.74343,680.0,680.0
959811.0,959738.0,18.38054,19.05385,682.0,672.0
981149.0,981074.0,18.79589,19.46483,680.0,674.0
1002922.0,1002847.0,19.21999,19.88893,681.0,681.0
1024427.0,1024352.0,19.63535,20.30866,675.0,683.0
