lt,rt,lp,rp,lv,rv
1082.0,1066.0,0.04809371,0.06121016,0.0,0.0
22551.0,22474.0,0.1224203,0.1355368,121.0,121.0
38978.0,38904.0,0.2186078,0.2360964,204.0,214.0
61298.0,61217.0,0.2973065,0.3191673,123.0,130.0
77723.0,77645.0,0.3410281,0.3585167,93.0,83.0
99879.0,99799.0,0.4634484,0.4809371,193.0,193.0
121767.0,121687.0,0.5771245,0.6077295,181.0,202.0
138371.0,138295.0,0.6427068,0.6689397,138.0,128.0
160860.0,160779.0,0.7432663,0.760755,156.0,142.0
182834.0,182754.0,0.8656866,0.8919196,194.0,208.0
199909.0,199833.0,0.9531298,0.9837349,179.0,188.0
221969.0,221888.0,1.044945,1.066806,145.0,131.0
238390.0,238313.0,1.1149,1.13676,149.0,149.0
260436.0,260355.0,1.228576,1.259181,180.0,194.0
282315.0,282236.0,1.333507,1.368484,167.0,174.0
299204.0,299128.0,1.407834,1.434067,154.0,135.0
321081.0,321001.0,1.517138,1.538999,174.0,167.0
342964.0,342884.0,1.622069,1.661419,167.0,195.0
359813.0,359737.0,1.700768,1.735745,163.0,154.0
381687.0,381606.0,1.810072,1.836305,174.0,160.0
398573.0,398497.0,1.893143,1.919376,172.0,172.0
420448.0,420368.0,1.993703,2.033052,160.0,181.0
442324.0,442245.0,2.103007,2.133611,174.0,160.0
459169.0,459093.0,2.186078,2.207938,172.0,154.0
481042.0,480961.0,2.286637,2.321614,160.0,181.0
497925.0,497847.0,2.369708,2.409057,172.0,181.0
519793.0,519712.0,2.47464,2.505245,167.0,153.0
541579.0,541500.0,2.579572,2.605804,168.0,161.0
558424.0,558348.0,2.662643,2.693247,172.0,181.0
580291.0,580210.0,2.767574,2.802551,167.0,174.0
602632.0,602552.0,2.872506,2.903111,164.0,157.0
619047.0,618971.0,2.955577,2.98181,177.0,167.0
640829.0,640748.0,3.060509,3.091114,168.0,175.0
663127.0,663047.0,3.169813,3.20479,171.0,178.0
679459.0,679384.0,3.248512,3.283489,168.0,168.0
701796.0,701715.0,3.353443,3.384048,164.0,157.0
718212.0,718135.0,3.432142,3.462747,167.0,167.0
740076.0,739995.0,3.541446,3.572051,174.0,174.0
762373.0,762293.0,3.65075,3.681355,171.0,171.0
778704.0,778628.0,3.729449,3.755682,168.0,159.0
801039.0,800958.0,3.838753,3.869358,171.0,178.0
822908.0,822829.0,3.943685,3.978662,167.0,174.0
839325.0,839250.0,4.022383,4.061732,167.0,177.0
861614.0,861533.0,4.136059,4.162292,178.0,157.0
878027.0,877950.0,4.214758,4.240991,167.0,167.0
900358.0,900277.0,4.31969,4.350295,164.0,171.0
922135.0,922055.0,4.428994,4.455226,175.0,168.0
938551.0,938477.0,4.507692,4.538297,167.0,177.0
960838.0,960758.0,4.612624,4.643229,164.0,164.0
982697.0,982617.0,4.721928,4.752533,175.0,175.0
999577.0,999503.0,4.804999,4.835604,172.0,172.0
1021436.0,1021355.0,4.905559,4.940536,160.0,168.0
1038010.0,1037933.0,4.988629,5.019234,175.0,166.0
1060454.0,1060373.0,5.097933,5.13291,170.0,177.0
1082387.0,1082308.0,5.198493,5.242214,160.0,174.0
1099425.0,1099348.0,5.281564,5.320913,170.0,161.0
1121437.0,1121356.0,5.390868,5.425845,173.0,166.0
1138010.0,1137932.0,5.469566,5.504543,166.0,166.0
1160451.0,1160370.0,5.57887,5.613847,170.0,170.0
1182392.0,1182312.0,5.683802,5.723151,167.0,174.0
1199429.0,1199354.0,5.766873,5.810594,170.0,179.0
1221441.0,1221360.0,5.876177,5.911154,173.0,159.0
1238011.0,1237934.0,5.950503,5.98548,157.0,157.0
1260364.0,1260283.0,6.064179,6.103528,177.0,184.0
1282377.0,1282296.0,6.173483,6.212832,173.0,173.0
1299412.0,1299336.0,6.252182,6.291531,161.0,161.0
1321415.0,1321334.0,6.361486,6.396463,173.0,166.0
