lt,rt,lp,rp,lv,rv
1069.0,1053.0,0.5377751,0.5290308,0.0,0.0
16733.0,16656.0,0.5946131,0.5946131,127.0,147.0
38363.0,38293.0,0.8350817,0.8481981,389.0,410.0
60430.0,60361.0,1.180482,1.193598,547.0,547.0
76557.0,76491.0,1.447183,1.451555,578.0,559.0
98483.0,98412.0,1.757606,1.757606,495.0,488.0
119942.0,119872.0,2.050541,2.041796,477.0,463.0
136243.0,136176.0,2.286637,2.269148,507.0,488.0
158301.0,158229.0,2.610177,2.592688,513.0,513.0
179934.0,179864.0,2.924972,2.916227,509.0,523.0
196702.0,196636.0,3.174184,3.16544,520.0,520.0
218243.0,218171.0,3.502096,3.48898,532.0,525.0
239788.0,239717.0,3.83438,3.812519,539.0,525.0
256428.0,256362.0,4.07922,4.061732,515.0,524.0
277963.0,277892.0,4.394015,4.380899,511.0,518.0
300060.0,299991.0,4.730671,4.708811,533.0,519.0
316358.0,316292.0,4.975512,4.949279,525.0,516.0
337982.0,337911.0,5.290307,5.268446,509.0,516.0
360036.0,359968.0,5.613846,5.596358,513.0,520.0
376334.0,376269.0,5.849943,5.836827,507.0,516.0
398428.0,398357.0,6.177855,6.164739,519.0,519.0
420055.0,419988.0,6.497022,6.483906,516.0,516.0
436353.0,436287.0,6.733118,6.720002,507.0,507.0
458399.0,458328.0,7.056657,7.043541,513.0,513.0
480020.0,479952.0,7.371452,7.358336,509.0,509.0
496784.0,496718.0,7.611921,7.603177,502.0,511.0
518403.0,518333.0,7.922344,7.909228,502.0,495.0
540026.0,539957.0,8.237139,8.219651,509.0,502.0
556746.0,556680.0,8.481979,8.468864,512.0,521.0
578367.0,578297.0,8.801147,8.78366,516.0,509.0
600373.0,600303.0,9.120314,9.1072,507.0,514.0
616490.0,616424.0,9.352037,9.343296,503.0,512.0
638105.0,638035.0,9.666833,9.662463,509.0,516.0
660155.0,660084.0,9.990373,9.986003,513.0,513.0
676447.0,676381.0,10.22647,10.2221,507.0,507.0
698448.0,698377.0,10.54564,10.54127,507.0,507.0
720066.0,719997.0,10.86043,10.85606,509.0,509.0
736358.0,736292.0,11.1009,11.09216,516.0,507.0
758311.0,758240.0,11.42007,11.41133,508.0,508.0
779928.0,779858.0,11.73049,11.72175,502.0,502.0
796688.0,796622.0,11.97533,11.96659,511.0,511.0
818302.0,818232.0,12.29013,12.27701,509.0,502.0
839916.0,839845.0,12.60492,12.59181,509.0,509.0
856635.0,856569.0,12.84539,12.83665,503.0,512.0
878247.0,878176.0,13.16456,13.15144,516.0,509.0
900332.0,900262.0,13.4881,13.47498,512.0,512.0
916538.0,916471.0,13.71982,13.71108,500.0,509.0
938148.0,938077.0,14.03899,14.0215,516.0,502.0
960101.0,960033.0,14.36253,14.34067,515.0,508.0
976393.0,976327.0,14.59425,14.57677,497.0,507.0
998470.0,998399.0,14.91779,14.90031,512.0,512.0
1020081.0,1020013.0,15.23696,15.2151,516.0,509.0
1036446.0,1036380.0,15.47743,15.4512,514.0,504.0
1058558.0,1058487.0,15.7966,15.77911,505.0,519.0
1080260.0,1080189.0,16.11139,16.0939,507.0,507.0
1097088.0,1097023.0,16.3606,16.33875,518.0,509.0
1118780.0,1118710.0,16.6754,16.65791,507.0,515.0
1140478.0,1140408.0,16.99019,16.97271,507.0,507.0
1157352.0,1157285.0,17.23503,17.22192,508.0,516.0
1179109.0,1179039.0,17.5542,17.53671,513.0,506.0
1195948.0,1195881.0,17.79467,17.77718,500.0,499.0
1217714.0,1217643.0,18.11384,18.09635,513.0,513.0
1239478.0,1239407.0,18.43301,18.41552,513.0,513.0
1256348.0,1256282.0,18.67785,18.66036,508.0,507.0
1278107.0,1278038.0,18.99264,18.97953,506.0,513.0
1300340.0,1300270.0,19.32055,19.30744,516.0,516.0
1316783.0,1316717.0,19.56102,19.54791,511.0,511.0
1338540.0,1338470.0,19.87582,19.8627,506.0,506.0
1355328.0,1355261.0,20.12066,20.10317,510.0,501.0
1377079.0,1377010.0,20.43983,20.41797,513.0,506.0
