lt,rt,lp,rp,lv,rv
1158.0,1142.0,0.2054913,0.1530254,0.0,0.0
17176.0,17086.0,0.2492128,0.1923748,95.0,86.0
38998.0,38898.0,0.3978661,0.3454002,238.0,245.0
56015.0,55920.0,0.5334029,0.4896813,278.0,296.0
78020.0,77920.0,0.7126613,0.6645675,285.0,278.0
95087.0,94992.0,0.8438259,0.7957321,269.0,268.0
117104.0,117004.0,1.018712,0.961874,277.0,264.0
139115.0,139017.0,1.197971,1.141132,285.0,285.0
156133.0,156039.0,1.337879,1.281041,287.0,287.0
178136.0,178036.0,1.52151,1.469044,292.0,299.0
195107.0,195013.0,1.665791,1.613325,297.0,297.0
217116.0,217016.0,1.849422,1.801328,292.0,299.0
239122.0,239024.0,2.033052,1.980586,292.0,285.0
256138.0,256043.0,2.172961,2.120495,287.0,287.0
278134.0,278034.0,2.347847,2.299753,278.0,285.0
295187.0,295092.0,2.483384,2.43529,278.0,278.0
317102.0,317002.0,2.65827,2.605804,279.0,272.0
339019.0,338921.0,2.828784,2.776319,272.0,272.0
356034.0,355939.0,2.959949,2.907483,269.0,269.0
378029.0,377929.0,3.126091,3.077997,264.0,271.0
395082.0,394987.0,3.261628,3.20479,278.0,260.0
416999.0,416899.0,3.42777,3.366559,265.0,258.0
438913.0,438817.0,3.593912,3.537073,265.0,272.0
455928.0,455835.0,3.720704,3.663866,260.0,260.0
477920.0,477821.0,3.886846,3.830008,264.0,264.0
500380.0,500283.0,4.05736,3.99615,265.0,258.0
516794.0,516701.0,4.17978,4.11857,261.0,260.0
538609.0,538509.0,4.34155,4.28034,259.0,259.0
555450.0,555355.0,4.463971,4.402761,254.0,254.0
577453.0,577352.0,4.625741,4.568902,257.0,264.0
599914.0,599817.0,4.78751,4.730672,252.0,252.0
616411.0,616316.0,4.905559,4.853093,250.0,259.0
638401.0,638303.0,5.071701,5.014863,264.0,257.0
655413.0,655319.0,5.194121,5.141655,251.0,260.0
677408.0,677307.0,5.355891,5.303425,257.0,257.0
699869.0,699775.0,5.522033,5.465195,258.0,252.0
716455.0,716360.0,5.644453,5.587615,258.0,258.0
738438.0,738338.0,5.806223,5.749385,257.0,257.0
755448.0,755353.0,5.928643,5.876177,251.0,260.0
777438.0,777338.0,6.090413,6.033575,257.0,250.0
799892.0,799797.0,6.256555,6.195345,258.0,252.0
838457.0,838356.0,6.536373,6.470791,257.0,250.0
855463.0,855368.0,6.663166,6.597583,260.0,260.0
877450.0,877349.0,6.820563,6.754981,250.0,250.0
899902.0,899805.0,6.982333,6.916751,252.0,252.0
916482.0,916387.0,7.104753,7.039171,258.0,258.0
938459.0,938358.0,7.266523,7.200941,257.0,257.0
955462.0,955368.0,7.388944,7.327734,252.0,260.0
977448.0,977347.0,7.546341,7.489503,250.0,257.0
999897.0,999800.0,7.712483,7.651273,259.0,252.0
1016474.0,1016379.0,7.830532,7.769321,249.0,249.0
