lt,rt,lp,rp,lv,rv
1145.0,1156.0,0.8438258,0.734522,0.0,0.0
20339.0,20287.0,0.9094082,0.7957321,119.0,112.0
40206.0,40169.0,1.079922,0.9662462,300.0,300.0
60465.0,60442.0,1.302902,1.19797,385.0,400.0
80154.0,80151.0,1.565231,1.469044,466.0,481.0
100442.0,100456.0,1.862538,1.779467,512.0,535.0
120507.0,120529.0,2.168589,2.098634,533.0,556.0
140591.0,140621.0,2.492128,2.422174,563.0,563.0
160471.0,160510.0,2.82004,2.745713,577.0,569.0
180516.0,180560.0,3.156696,3.069253,587.0,564.0
200440.0,200491.0,3.493351,3.38842,591.0,560.0
220758.0,220935.0,3.847496,3.71196,609.0,553.0
240554.0,240737.0,4.197268,4.035499,618.0,571.0
260226.0,260416.0,4.551413,4.363411,630.0,583.0
280805.0,281001.0,4.93179,4.717556,646.0,602.0
300430.0,300632.0,5.299051,5.062956,655.0,615.0
320390.0,320597.0,5.675056,5.421473,659.0,628.0
340368.0,340582.0,6.055434,5.779989,666.0,627.0
360798.0,361017.0,6.440183,6.14725,659.0,628.0
380721.0,380947.0,6.816188,6.505767,660.0,629.0
400526.0,400757.0,7.192194,6.859911,664.0,625.0
420575.0,420812.0,7.576943,7.2228,671.0,633.0
440464.0,440707.0,7.95732,7.590061,669.0,646.0
460892.0,461143.0,8.350814,7.957322,674.0,628.0
480334.0,480590.0,8.722447,8.311466,668.0,637.0
500888.0,501151.0,9.120314,8.687471,677.0,640.0
520365.0,520634.0,9.496319,9.045988,675.0,644.0
540527.0,540799.0,9.885441,9.417622,675.0,645.0
560568.0,560503.0,10.27893,9.784883,687.0,652.0
580387.0,580330.0,10.65931,10.15214,671.0,648.0
600009.0,599965.0,11.03532,10.51503,670.0,646.0
620567.0,620539.0,11.42881,10.89541,669.0,647.0
640507.0,640498.0,11.80919,11.26704,667.0,652.0
660280.0,660296.0,12.18957,11.62993,673.0,641.0
680339.0,680364.0,12.56994,12.00157,663.0,648.0
700195.0,700226.0,12.94595,12.36883,662.0,647.0
720302.0,720340.0,13.3307,12.73609,669.0,639.0
740345.0,740389.0,13.71108,13.10335,664.0,641.0
760262.0,760313.0,14.09145,13.47061,668.0,645.0
780426.0,780721.0,14.4762,13.84224,667.0,637.0
800772.0,800953.0,14.86095,14.21388,661.0,642.0
820669.0,820855.0,15.24133,14.58114,668.0,645.0
840587.0,840779.0,15.62608,14.94403,676.0,637.0
860290.0,860490.0,16.00209,15.30254,667.0,636.0
880241.0,880446.0,16.38246,15.66981,667.0,644.0
900645.0,900855.0,16.77596,16.04581,675.0,644.0
920632.0,920847.0,17.15633,16.41307,666.0,642.0
940635.0,940857.0,17.54546,16.78033,680.0,642.0
960430.0,960657.0,17.93021,17.14322,680.0,641.0
980468.0,980701.0,18.31933,17.50611,679.0,633.0
1000295.0,1000536.0,18.69971,17.869,671.0,640.0
1020362.0,1020608.0,19.08883,18.23626,678.0,640.0
1040618.0,1040870.0,19.47795,18.60789,672.0,641.0
1060664.0,1060922.0,19.8627,18.97078,671.0,633.0
1080885.0,1081150.0,20.25182,19.33805,673.0,635.0
1100301.0,1100573.0,20.62346,19.68782,669.0,630.0
1120632.0,1125772.0,21.01258,20.15564,669.0,650.0
1140531.0,1140472.0,21.40607,20.42234,692.0,635.0
1160298.0,1160252.0,21.78645,20.78523,673.0,641.0
1180336.0,1180306.0,22.1712,21.15249,671.0,641.0
1200121.0,1200100.0,22.55157,21.51101,673.0,633.0
1220258.0,1220264.0,22.93633,21.87827,668.0,637.0
1240463.0,1240480.0,23.32545,22.24553,674.0,635.0
1260467.0,1260492.0,23.7102,22.61279,673.0,642.0
1280646.0,1280677.0,24.09932,22.98005,674.0,636.0
1300693.0,1300733.0,24.48407,23.34731,671.0,640.0
1320327.0,1320375.0,24.8557,23.70146,662.0,631.0
