lt,rt,lp,rp,lv,rv
1147.0,1146.0,0.7082891,0.6427068,0.0,0.0
21078.0,21021.0,0.7694993,0.7039169,107.0,108.0
40712.0,40669.0,0.9181526,0.8569423,265.0,272.0
61286.0,61260.0,1.1149,1.071178,334.0,364.0
80886.0,80880.0,1.333507,1.302902,390.0,413.0
101161.0,101175.0,1.573976,1.556487,415.0,437.0
121223.0,121243.0,1.831933,1.814444,449.0,449.0
141077.0,141106.0,2.098634,2.081146,470.0,469.0
161184.0,161219.0,2.382824,2.365335,494.0,494.0
181312.0,181354.0,2.675759,2.649526,509.0,493.0
201233.0,201281.0,2.968693,2.94246,514.0,514.0
221428.0,221602.0,3.279116,3.252883,537.0,534.0
241080.0,241260.0,3.589539,3.558934,552.0,544.0
260980.0,261167.0,3.908706,3.873729,561.0,553.0
280898.0,281091.0,4.232246,4.197268,568.0,568.0
301267.0,301464.0,4.573274,4.529552,586.0,570.0
321221.0,321424.0,4.905558,4.853091,582.0,567.0
340961.0,341173.0,5.237842,5.172258,589.0,565.0
360957.0,361175.0,5.570126,5.495798,581.0,566.0
380969.0,381194.0,5.906782,5.823709,588.0,573.0
401435.0,401664.0,6.252182,6.155993,590.0,568.0
421481.0,421716.0,6.593211,6.479533,595.0,564.0
441318.0,441558.0,6.929867,6.7987,594.0,563.0
461229.0,461475.0,7.266523,7.117867,591.0,560.0
481330.0,481582.0,7.603179,7.441406,586.0,563.0
501221.0,501479.0,7.939835,7.764946,592.0,569.0
521360.0,521625.0,8.276491,8.088485,584.0,562.0
541289.0,541559.0,8.613147,8.407652,591.0,560.0
566662.0,566611.0,8.949802,8.814262,464.0,568.0
581194.0,581134.0,9.282086,9.050359,799.0,568.0
600810.0,600761.0,9.61437,9.365154,592.0,561.0
621273.0,621242.0,9.95977,9.693066,590.0,560.0
640891.0,640880.0,10.28768,10.00349,584.0,553.0
660883.0,660893.0,10.62434,10.32703,589.0,565.0
680938.0,680957.0,10.96099,10.6462,587.0,556.0
701362.0,701386.0,11.30639,10.97411,592.0,561.0
720799.0,720832.0,11.6343,11.28453,590.0,558.0
741268.0,741307.0,11.97533,11.61244,583.0,560.0
760748.0,760794.0,12.29887,11.92286,581.0,557.0
780911.0,781083.0,12.63553,12.25078,584.0,569.0
801223.0,801400.0,12.97656,12.57432,587.0,554.0
821121.0,821305.0,13.30884,12.89348,584.0,561.0
841469.0,841659.0,13.64987,13.21702,586.0,556.0
861402.0,861597.0,13.98215,13.54056,583.0,567.0
881351.0,881552.0,14.31444,13.85973,582.0,559.0
901091.0,901298.0,14.64235,14.17452,581.0,557.0
921076.0,921290.0,14.979,14.48932,589.0,551.0
941340.0,941559.0,15.31566,14.81286,581.0,558.0
961363.0,961588.0,15.65231,15.13203,588.0,557.0
981403.0,981634.0,15.98897,15.45557,587.0,564.0
1001235.0,1001471.0,16.32125,15.77036,586.0,555.0
1021466.0,1021709.0,16.66228,16.0939,589.0,559.0
1041404.0,1041654.0,16.99894,16.41307,591.0,560.0
1061015.0,1061271.0,17.32685,16.72786,585.0,561.0
1081306.0,1081567.0,17.66788,17.0514,588.0,557.0
1101302.0,1101568.0,18.00016,17.37057,581.0,558.0
1121625.0,1127096.0,18.33682,17.69411,579.0,443.0
1140973.0,1140915.0,18.6691,18.00016,601.0,774.0
1160904.0,1160853.0,19.00138,18.31933,583.0,559.0
1180936.0,1180900.0,19.33804,18.6385,588.0,557.0
