lt,rt,lp,rp,lv,rv
1560.0,1531.0,-0.0,-0.0,0.0,0.0
20720.0,20235.0,0.00874431,0.004372155,16.0,8.0
40665.0,40151.0,0.03060508,0.02623293,38.0,38.0
60803.0,60295.0,0.05683801,0.05246586,45.0,45.0
80966.0,80464.0,0.0874431,0.07432663,53.0,37.0
100807.0,99950.0,0.1224203,0.1049317,61.0,54.0
120513.0,119682.0,0.1617697,0.139909,69.0,62.0
140699.0,139881.0,0.2142356,0.1792583,90.0,68.0
160577.0,159776.0,0.2623293,0.2229799,84.0,76.0
180498.0,179725.0,0.3147951,0.2667015,92.0,76.0
200265.0,199502.0,0.367261,0.310423,92.0,77.0
220788.0,220033.0,0.4197268,0.3585167,89.0,81.0
280820.0,280087.0,0.5902409,0.4984257,98.0,83.0
300718.0,299991.0,0.6514511,0.5465194,107.0,84.0
320417.0,319818.0,0.7082891,0.5946131,101.0,84.0
340812.0,340217.0,0.7694993,0.6427068,104.0,82.0
360790.0,360201.0,0.8307094,0.6908004,107.0,84.0
380785.0,380202.0,0.8919195,0.7388941,107.0,84.0
400571.0,399995.0,0.9531297,0.7869878,108.0,85.0
420605.0,420034.0,1.009968,0.8350815,99.0,84.0
440902.0,440337.0,1.07555,0.8831751,113.0,82.0
460795.0,460235.0,1.13676,0.9312688,107.0,84.0
480703.0,480149.0,1.19797,0.9793625,107.0,84.0
501062.0,500514.0,1.25918,1.027456,105.0,82.0
520916.0,520374.0,1.320391,1.071178,107.0,77.0
540649.0,540113.0,1.381601,1.114899,108.0,77.0
560626.0,560097.0,1.442811,1.158621,107.0,76.0
580625.0,580102.0,1.504021,1.206715,107.0,84.0
601070.0,600554.0,1.565231,1.250436,104.0,74.0
621102.0,620592.0,1.626441,1.29853,106.0,84.0
640839.0,640334.0,1.683279,1.342251,100.0,77.0
666244.0,665431.0,1.74449,1.403461,106.0,85.0
680591.0,679765.0,1.8057,1.434067,108.0,74.0
700603.0,699780.0,1.871282,1.477788,114.0,76.0
720386.0,719581.0,1.932492,1.525882,108.0,85.0
740650.0,739853.0,1.993702,1.573975,105.0,83.0
760521.0,759756.0,2.054913,1.617697,107.0,76.0
780472.0,779716.0,2.120495,1.665791,115.0,84.0
800878.0,800127.0,2.181705,1.713884,105.0,82.0
820877.0,820134.0,2.242915,1.761978,107.0,84.0
840670.0,839936.0,2.304125,1.814444,108.0,92.0
860710.0,859981.0,2.369708,1.862537,114.0,83.0
880770.0,880167.0,2.430918,1.910631,106.0,83.0
900977.0,900379.0,2.492128,1.963097,106.0,90.0
920770.0,920179.0,2.553338,2.011191,108.0,85.0
941013.0,940427.0,2.61892,2.059285,113.0,83.0
960754.0,960175.0,2.68013,2.107378,108.0,85.0
980513.0,979941.0,2.741341,2.155472,108.0,85.0
1000810.0,1000242.0,2.802551,2.203566,105.0,82.0
1020853.0,1020292.0,2.868133,2.256032,114.0,91.0
1040685.0,1040129.0,2.924971,2.304126,100.0,84.0
1060765.0,1060215.0,2.990553,2.35222,114.0,83.0
1080775.0,1080230.0,3.051764,2.400313,107.0,84.0
1100660.0,1100122.0,3.117346,2.452779,115.0,92.0
1120795.0,1120262.0,3.178556,2.500873,106.0,83.0
1140716.0,1140191.0,3.239766,2.548967,107.0,84.0
1160891.0,1160372.0,3.305348,2.597061,113.0,83.0
1181080.0,1180567.0,3.366559,2.649527,106.0,90.0
1201062.0,1200555.0,3.432141,2.69762,114.0,84.0
1220540.0,1225376.0,3.493351,2.741342,109.0,78.0
1240712.0,1239869.0,3.554561,2.793808,106.0,92.0
1260612.0,1259784.0,3.620143,2.841902,115.0,84.0
1280546.0,1279731.0,3.681354,2.889995,107.0,84.0
1300299.0,1299499.0,3.742564,2.938089,108.0,85.0
1320323.0,1319542.0,3.803774,2.990555,106.0,91.0
1340853.0,1340094.0,3.869356,3.038649,111.0,81.0
1360326.0,1359574.0,3.930566,3.091115,109.0,94.0
1380477.0,1379732.0,3.991776,3.139209,106.0,83.0
1400421.0,1399687.0,4.057359,3.187302,115.0,84.0
1420622.0,1419891.0,4.118569,3.235396,106.0,83.0
1440610.0,1439886.0,4.179779,3.28349,107.0,84.0
1461000.0,1460400.0,4.240989,3.335956,105.0,89.0
1480951.0,1480357.0,4.306571,3.38405,115.0,84.0
1500603.0,1500017.0,4.367782,3.427771,109.0,77.0
1520588.0,1520008.0,4.428992,3.480237,107.0,91.0
1541027.0,1540452.0,4.494574,3.528331,112.0,82.0
1561049.0,1560480.0,4.555784,3.580797,106.0,91.0
1581091.0,1580527.0,4.616994,3.628891,106.0,83.0
1600921.0,1600363.0,4.678205,3.676984,108.0,84.0
1620999.0,1620447.0,4.743787,3.725078,114.0,83.0
1640865.0,1640318.0,4.804997,3.773172,107.0,84.0
1701026.0,1700498.0,4.993,3.921825,107.0,84.0
1720946.0,1720425.0,5.05421,3.969919,107.0,84.0
1780509.0,1780008.0,5.23784,4.114201,101.0,86.0
1880648.0,1879865.0,5.548263,4.350297,107.0,84.0
1900483.0,1899722.0,5.613845,4.391,115.0,84.0
1920606.0,1919852.0,5.675056,4.446485,106.0,83.0
1940521.0,1939776.0,5.736266,4.494579,107.0,84.0
1980886.0,1980152.0,5.863058,4.590766,106.0,83.0
1980886.0,1980152.0,5.863058,4.590766,106.0,83.0
