lt,rt,lp,rp,lv,rv
1144.0,1131.0,0.6645675,0.5552637,0.0,0.0
16922.0,16844.0,0.7214056,0.6121017,126.0,127.0
38512.0,38424.0,0.9356412,0.8350817,347.0,361.0
60521.0,60435.0,1.228576,1.13676,465.0,479.0
76638.0,76557.0,1.455928,1.368484,493.0,503.0
98522.0,98433.0,1.770723,1.678907,503.0,496.0
119934.0,119849.0,2.072402,1.98933,493.0,507.0
136225.0,136146.0,2.31287,2.216683,516.0,488.0
158154.0,158067.0,2.645154,2.522733,530.0,488.0
179735.0,179649.0,2.973065,2.837529,531.0,510.0
196581.0,196501.0,3.231023,3.095486,535.0,535.0
218169.0,218083.0,3.567678,3.440886,545.0,560.0
239756.0,239671.0,3.908706,3.781914,553.0,552.0
256563.0,256483.0,4.17978,4.048615,564.0,555.0
278063.0,277975.0,4.520808,4.389644,555.0,555.0
300110.0,300027.0,4.870581,4.735044,555.0,548.0
316490.0,316410.0,5.13291,4.993001,560.0,551.0
337992.0,337905.0,5.469566,5.329657,548.0,548.0
360008.0,359922.0,5.814966,5.675057,549.0,549.0
376390.0,376310.0,6.072923,5.933014,550.0,550.0
398445.0,398358.0,6.418324,6.278415,548.0,548.0
420028.0,419942.0,6.759352,6.619443,553.0,552.0
436409.0,436329.0,7.017309,6.873028,550.0,541.0
458425.0,458337.0,7.362709,7.218428,549.0,549.0
480010.0,479924.0,7.694993,7.555084,538.0,545.0
496858.0,496778.0,7.957322,7.817413,544.0,544.0
518447.0,518359.0,8.289606,8.149697,538.0,538.0
540029.0,539944.0,8.62189,8.481981,538.0,538.0
556749.0,556669.0,8.879848,8.739939,539.0,539.0
578346.0,578258.0,9.212132,9.076594,538.0,545.0
600400.0,600315.0,9.55316,9.417623,541.0,541.0
616693.0,616614.0,9.802373,9.666836,535.0,535.0
638286.0,638199.0,10.13466,9.99912,538.0,538.0
660208.0,660125.0,10.47569,10.3314,544.0,530.0
676502.0,676422.0,10.7249,10.58062,535.0,535.0
698478.0,698390.0,11.05718,10.91727,529.0,536.0
720067.0,719982.0,11.38947,11.24956,538.0,538.0
736452.0,736373.0,11.64305,11.49877,541.0,532.0
758473.0,758385.0,11.97971,11.83543,535.0,535.0
780056.0,779971.0,12.31199,12.16334,538.0,531.0
796904.0,796824.0,12.56995,12.42567,535.0,544.0
818500.0,818411.0,12.89786,12.75358,531.0,531.0
840091.0,840007.0,13.22577,13.08149,531.0,531.0
856898.0,856818.0,13.48373,13.33507,537.0,527.0
878491.0,878403.0,13.81164,13.66298,531.0,531.0
900542.0,900457.0,14.1483,13.99527,534.0,527.0
916839.0,916759.0,14.39314,14.24011,525.0,525.0
938433.0,938344.0,14.72105,14.56365,531.0,524.0
960447.0,960361.0,15.05333,14.89593,528.0,528.0
976827.0,976747.0,15.29817,15.14515,523.0,532.0
998887.0,998799.0,15.63046,15.47743,527.0,527.0
1020470.0,1020385.0,15.95837,15.80097,531.0,524.0
1037011.0,1036931.0,16.20758,16.05018,527.0,527.0
1059188.0,1059102.0,16.53986,16.37809,524.0,517.0
1075736.0,1075656.0,16.78908,16.62293,527.0,517.0
1097963.0,1097875.0,17.12136,16.95522,523.0,523.0
1119715.0,1119630.0,17.44927,17.27876,527.0,520.0
1136255.0,1136177.0,17.69411,17.52797,517.0,527.0
1158436.0,1158348.0,18.02202,17.85588,517.0,517.0
1180175.0,1180091.0,18.34993,18.18379,528.0,527.0
1197184.0,1197105.0,18.60789,18.43738,530.0,521.0
1218937.0,1218849.0,18.93143,18.76529,520.0,527.0
1235484.0,1235404.0,19.17627,19.01013,517.0,517.0
1257669.0,1257581.0,19.50855,19.33804,524.0,517.0
1279416.0,1279330.0,19.83209,19.65721,520.0,513.0
1296422.0,1296342.0,20.09005,19.9108,530.0,521.0
1318086.0,1317999.0,20.40922,20.22559,515.0,508.0
1339829.0,1339743.0,20.73276,20.5535,520.0,527.0
1356707.0,1356627.0,20.98197,20.80271,516.0,516.0
1378458.0,1378371.0,21.30551,21.12625,520.0,520.0
