lt,rt,lp,rp,lv,rv
1161.0,1141.0,0.2317242,0.1573976,0.0,0.0
22635.0,22539.0,0.2667014,0.1923748,57.0,57.0
39531.0,39438.0,0.3322837,0.253585,135.0,126.0
61525.0,61427.0,0.4284711,0.3497724,153.0,153.0
83592.0,83494.0,0.537775,0.450332,173.0,159.0
100455.0,100361.0,0.6339624,0.537775,199.0,181.0
122612.0,122513.0,0.7738714,0.6689397,220.0,207.0
139871.0,139776.0,0.8962917,0.7826157,248.0,230.0
162114.0,162015.0,1.053689,0.9356412,247.0,240.0
184267.0,184170.0,1.224203,1.093039,269.0,248.0
201312.0,201218.0,1.355368,1.219831,269.0,260.0
223373.0,223275.0,1.530254,1.381601,277.0,256.0
240450.0,240355.0,1.665791,1.512766,277.0,268.0
262513.0,262414.0,1.840677,1.678907,277.0,263.0
284574.0,284477.0,2.019936,1.849422,284.0,270.0
301616.0,301523.0,2.159845,1.980586,287.0,269.0
323679.0,323580.0,2.343475,2.1511,291.0,270.0
340578.0,340484.0,2.483384,2.282265,289.0,271.0
362636.0,362539.0,2.667015,2.457151,291.0,277.0
384695.0,384597.0,2.850645,2.627665,291.0,270.0
401736.0,401642.0,2.990554,2.75883,287.0,269.0
423707.0,423609.0,3.178557,2.933716,299.0,278.0
440788.0,440693.0,3.318466,3.06488,286.0,268.0
462758.0,462660.0,3.502096,3.235394,292.0,271.0
484812.0,484714.0,3.685727,3.410281,291.0,277.0
501856.0,501761.0,3.825636,3.545818,287.0,278.0
523913.0,523816.0,4.013638,3.720704,298.0,277.0
540988.0,540895.0,4.157919,3.851868,295.0,268.0
563044.0,562946.0,4.345922,4.026754,298.0,277.0
579660.0,579565.0,4.485831,4.153547,294.0,267.0
602150.0,602051.0,4.673833,4.332805,292.0,279.0
624201.0,624103.0,4.861836,4.507691,298.0,277.0
641280.0,641186.0,5.006117,4.643228,295.0,277.0
663329.0,663230.0,5.194119,4.818114,298.0,277.0
679933.0,679840.0,5.334028,4.949279,295.0,276.0
702411.0,702312.0,5.526403,5.128537,299.0,279.0
724459.0,724361.0,5.714406,5.299051,298.0,270.0
741534.0,741441.0,5.863059,5.434588,304.0,277.0
763585.0,763486.0,6.051062,5.605102,298.0,270.0
780186.0,780091.0,6.19097,5.736267,295.0,276.0
802572.0,802473.0,6.378973,5.906781,293.0,266.0
824617.0,824520.0,6.566976,6.077295,298.0,270.0
841695.0,841601.0,6.711257,6.212831,295.0,277.0
863739.0,863640.0,6.899259,6.383346,298.0,270.0
880344.0,880249.0,7.039168,6.51451,295.0,276.0
941842.0,941748.0,7.563826,6.999819,295.0,277.0
963886.0,963789.0,7.751829,7.174706,298.0,277.0
980490.0,980395.0,7.891737,7.301498,295.0,267.0
1002958.0,1002862.0,8.084112,7.480756,299.0,279.0
1019729.0,1019635.0,8.224021,7.616293,292.0,282.0
1042404.0,1042306.0,8.416396,7.795551,296.0,276.0
1064605.0,1064508.0,8.600027,7.970438,289.0,275.0
1081369.0,1081274.0,8.744308,8.101603,301.0,273.0
1103993.0,1103897.0,8.936684,8.280861,297.0,277.0
1120759.0,1120665.0,9.080965,8.412025,301.0,273.0
1143425.0,1143327.0,9.277712,8.591284,303.0,276.0
1160195.0,1160100.0,9.417621,8.722448,292.0,273.0
1182399.0,1182300.0,9.605623,8.897334,296.0,275.0
1199595.0,1199500.0,9.749905,9.032871,293.0,275.0
1221800.0,1221701.0,9.94228,9.207757,303.0,275.0
1244391.0,1244294.0,10.13465,9.382643,298.0,270.0
1261150.0,1261056.0,10.27456,9.513807,292.0,273.0
1283341.0,1283243.0,10.46694,9.688693,303.0,275.0
1300533.0,1300438.0,10.61122,9.82423,293.0,275.0
1322635.0,1322538.0,10.79485,9.999116,290.0,276.0
1339876.0,1339782.0,10.9435,10.13465,301.0,275.0
1361999.0,1361903.0,11.13151,10.30954,297.0,276.0
1384192.0,1384094.0,11.31951,10.48442,296.0,275.0
1401383.0,1401289.0,11.46816,10.61996,302.0,275.0
1423572.0,1423473.0,11.65617,10.79485,296.0,275.0
1440802.0,1440707.0,11.80045,10.93038,293.0,275.0
1462989.0,1462892.0,11.99282,11.10527,303.0,275.0
1479755.0,1479661.0,12.1371,11.23643,301.0,273.0
1502302.0,1502204.0,12.32948,11.41569,298.0,278.0
1524490.0,1524392.0,12.51748,11.59058,296.0,275.0
1541716.0,1541622.0,12.66613,11.72174,302.0,266.0
1563900.0,1563804.0,12.85414,11.89663,296.0,275.0
