lt,rt,lp,rp,lv,rv
1159.0,1141.0,0.06121017,0.03060508,0.0,0.0
22902.0,22809.0,0.09181524,0.05246586,49.0,35.0
40018.0,39924.0,0.139909,0.09181524,98.0,80.0
61966.0,61870.0,0.2098634,0.1486533,111.0,90.0
84001.0,83906.0,0.2798179,0.2098634,111.0,97.0
100975.0,100883.0,0.3454002,0.2623293,135.0,108.0
123286.0,123191.0,0.4415876,0.3497724,150.0,137.0
140576.0,140484.0,0.5290308,0.4197269,177.0,141.0
162886.0,162790.0,0.6427068,0.5202865,178.0,157.0
179719.0,179626.0,0.7257777,0.5946131,172.0,154.0
202464.0,202368.0,0.848198,0.6951727,188.0,154.0
219206.0,219114.0,0.9356411,0.7738714,182.0,164.0
241986.0,241890.0,1.062434,0.8788032,194.0,161.0
264198.0,264103.0,1.184854,0.9837349,192.0,165.0
280935.0,280843.0,1.276669,1.066806,192.0,173.0
303487.0,303391.0,1.399089,1.171738,189.0,162.0
320133.0,320040.0,1.495277,1.254809,202.0,174.0
342724.0,342628.0,1.622069,1.35974,196.0,162.0
359286.0,359195.0,1.713885,1.442811,194.0,175.0
381415.0,381319.0,1.836305,1.547743,193.0,165.0
403963.0,403868.0,1.96747,1.661419,203.0,176.0
420523.0,420431.0,2.059285,1.735746,194.0,157.0
443110.0,443014.0,2.190449,1.845049,203.0,169.0
459749.0,459656.0,2.286637,1.923748,202.0,165.0
481864.0,481769.0,2.409057,2.02868,193.0,166.0
498854.0,498761.0,2.509617,2.111751,207.0,171.0
520976.0,520879.0,2.636409,2.216682,200.0,166.0
543557.0,543463.0,2.771946,2.321614,210.0,162.0
560198.0,560106.0,2.863761,2.400313,193.0,165.0
582309.0,582214.0,2.990554,2.500873,200.0,159.0
599372.0,599282.0,3.086741,2.579571,197.0,161.0
621489.0,621392.0,3.213533,2.684503,200.0,166.0
644063.0,643967.0,3.344698,2.789435,203.0,162.0
660705.0,660614.0,3.440885,2.868134,202.0,165.0
682817.0,682720.0,3.567678,2.973065,200.0,166.0
699882.0,699789.0,3.668237,3.060508,206.0,179.0
721991.0,721895.0,3.799402,3.16544,207.0,166.0
739018.0,738925.0,3.895589,3.248511,197.0,170.0
761138.0,761042.0,4.026754,3.353443,207.0,166.0
783246.0,783151.0,4.153546,3.458375,200.0,166.0
800311.0,800221.0,4.254106,3.541445,206.0,170.0
822418.0,822322.0,4.380898,3.646377,200.0,166.0
839521.0,839428.0,4.48583,3.729448,214.0,169.0
861538.0,861442.0,4.608251,3.83438,194.0,166.0
883560.0,883464.0,4.735043,3.943684,201.0,173.0
900622.0,900530.0,4.835603,4.026754,206.0,170.0
922726.0,922630.0,4.966767,4.131686,207.0,166.0
939828.0,939735.0,5.062955,4.214757,196.0,169.0
961931.0,961834.0,5.194119,4.324061,207.0,173.0
984031.0,983936.0,5.325284,4.428993,207.0,166.0
1001095.0,1001003.0,5.421472,4.512064,197.0,170.0
1023356.0,1023261.0,5.552636,4.616995,206.0,164.0
1040619.0,1040527.0,5.653196,4.700066,203.0,168.0
1062878.0,1062781.0,5.78436,4.80937,206.0,171.0
1079519.0,1079426.0,5.880548,4.888069,202.0,165.0
1102213.0,1102117.0,6.016085,4.997373,208.0,168.0
1119016.0,1118923.0,6.112272,5.076071,200.0,163.0
1141748.0,1141652.0,6.247809,5.185375,208.0,168.0
1164008.0,1163913.0,6.378973,5.290307,206.0,164.0
1180800.0,1180708.0,6.479533,5.373378,209.0,173.0
1203488.0,1203391.0,6.610698,5.482682,202.0,168.0
1220277.0,1220185.0,6.706885,5.56138,200.0,164.0
1242915.0,1242819.0,6.842422,5.670684,209.0,169.0
1259714.0,1259621.0,6.93861,5.749383,200.0,163.0
1281899.0,1281803.0,7.065402,5.854315,199.0,165.0
1299123.0,1299030.0,7.165962,5.941758,204.0,177.0
1321390.0,1321296.0,7.297126,6.04669,206.0,164.0
1344028.0,1343932.0,7.432663,6.155993,209.0,169.0
1360820.0,1360728.0,7.528851,6.239064,200.0,173.0
1383068.0,1382973.0,7.660015,6.343996,206.0,165.0
1400283.0,1400192.0,7.760575,6.427067,204.0,168.0
1422534.0,1422438.0,7.891739,6.536371,206.0,171.0
1439798.0,1439705.0,7.992299,6.619442,203.0,168.0
1462053.0,1461957.0,8.119092,6.724373,199.0,165.0
1478852.0,1478759.0,8.219651,6.803072,209.0,163.0
1501532.0,1501436.0,8.350816,6.912376,202.0,168.0
1523782.0,1523687.0,8.48198,7.017308,206.0,165.0
1540962.0,1540870.0,8.58254,7.100379,204.0,169.0
1563131.0,1563034.0,8.713704,7.209682,207.0,172.0
1579915.0,1579823.0,8.814263,7.288381,209.0,164.0
1602587.0,1602490.0,8.945428,7.397685,202.0,168.0
1619379.0,1619288.0,9.045987,7.480756,209.0,173.0
1642101.0,1642005.0,9.177152,7.59006,201.0,168.0
1664259.0,1664168.0,9.308316,7.699364,207.0,172.0
1681049.0,1680957.0,9.408875,7.778062,209.0,164.0
1703718.0,1703622.0,9.54004,7.887366,202.0,168.0
1720428.0,1720337.0,9.640599,7.970437,210.0,173.0
1743134.0,1743038.0,9.771764,8.079741,202.0,168.0
1759928.0,1759835.0,9.872323,8.15844,209.0,164.0
1782089.0,1781993.0,10.00349,8.263371,207.0,165.0
1799307.0,1799215.0,10.10405,8.346442,204.0,168.0
1821551.0,1821455.0,10.23521,8.451374,206.0,165.0
1844257.0,1844163.0,10.37075,8.556306,208.0,161.0
1861040.0,1860948.0,10.47131,8.630632,209.0,154.0
1883276.0,1883181.0,10.60247,8.731192,206.0,158.0
1900484.0,1900391.0,10.70303,8.814262,204.0,168.0
1922717.0,1922620.0,10.82982,8.914822,199.0,158.0
1939973.0,1939880.0,10.93038,8.993521,204.0,159.0
1962215.0,1962120.0,11.05718,9.102824,199.0,171.0
1979004.0,1978912.0,11.15774,9.181523,209.0,164.0
