lt,rt,lp,rp,lv,rv
1155.0,1140.0,0.4066104,0.3235394,0.0,0.0
22571.0,22485.0,0.4590763,0.3716331,86.0,79.0
38969.0,38884.0,0.5465193,0.4547041,186.0,177.0
61414.0,61326.0,0.6951726,0.5858687,231.0,204.0
78009.0,77922.0,0.8175929,0.6995447,258.0,239.0
100488.0,100402.0,0.9924791,0.8656866,272.0,258.0
122672.0,122584.0,1.184854,1.044945,303.0,282.0
139249.0,139165.0,1.333507,1.180482,313.0,286.0
161679.0,161589.0,1.530254,1.372857,306.0,300.0
178261.0,178176.0,1.687652,1.52151,332.0,313.0
200644.0,200555.0,1.910632,1.735745,348.0,335.0
222641.0,222553.0,2.137984,1.954353,361.0,347.0
239225.0,239140.0,2.308498,2.120495,359.0,350.0
261650.0,261561.0,2.540222,2.347847,361.0,354.0
278226.0,278140.0,2.715108,2.518361,369.0,359.0
300690.0,300602.0,2.955577,2.750086,374.0,361.0
322688.0,322600.0,3.191673,2.977438,375.0,361.0
339272.0,339187.0,3.375304,3.147952,387.0,359.0
361697.0,361608.0,3.615772,3.379676,375.0,361.0
378276.0,378190.0,3.79503,3.55019,378.0,359.0
400561.0,400472.0,4.039871,3.786287,384.0,370.0
422555.0,422468.0,4.28034,4.018011,382.0,368.0
439050.0,438966.0,4.459598,4.197269,380.0,380.0
461472.0,461384.0,4.704439,4.433365,382.0,368.0
478050.0,477964.0,4.883697,4.608252,378.0,369.0
500510.0,500421.0,5.128538,4.844348,381.0,367.0
522499.0,522413.0,5.369006,5.080444,382.0,375.0
539079.0,538994.0,5.548265,5.259703,378.0,378.0
561499.0,561412.0,5.793105,5.500171,382.0,375.0
578074.0,577988.0,5.972363,5.67943,378.0,378.0
600446.0,600358.0,6.217204,5.919898,382.0,376.0
622433.0,622346.0,6.462045,6.155994,389.0,375.0
639015.0,638931.0,6.645675,6.335253,387.0,378.0
661432.0,661344.0,6.894888,6.575721,388.0,375.0
678010.0,677925.0,7.078518,6.75498,387.0,378.0
700381.0,700293.0,7.323359,6.995448,382.0,376.0
722365.0,722279.0,7.5682,7.235917,389.0,382.0
738773.0,738688.0,7.75183,7.410803,391.0,373.0
761095.0,761005.0,8.001043,7.655643,390.0,383.0
783065.0,782977.0,8.245884,7.89174,390.0,376.0
800025.0,799941.0,8.433887,8.079742,388.0,387.0
822016.0,821928.0,8.678727,8.315839,389.0,375.0
838603.0,838517.0,8.862358,8.495097,387.0,378.0
861021.0,860932.0,9.115943,8.735566,395.0,375.0
883004.0,882916.0,9.360784,8.971663,389.0,375.0
900050.0,899965.0,9.553159,9.155293,395.0,376.0
922031.0,921942.0,9.802372,9.387017,396.0,369.0
938605.0,938520.0,9.986003,9.557531,387.0,360.0
961011.0,960922.0,10.23522,9.798,389.0,375.0
982728.0,982640.0,10.47569,10.02972,387.0,373.0
999773.0,999690.0,10.66369,10.21336,386.0,376.0
1021756.0,1021667.0,10.90853,10.44508,389.0,368.0
1038490.0,1038406.0,11.09653,10.62871,393.0,384.0
1061055.0,1060965.0,11.34574,10.86918,386.0,373.0
1083195.0,1083107.0,11.59496,11.10965,394.0,380.0
1100397.0,1100314.0,11.78733,11.29765,391.0,382.0
1122537.0,1122449.0,12.03217,11.53375,386.0,373.0
1139270.0,1139184.0,12.22018,11.71738,393.0,384.0
1161834.0,1161744.0,12.47376,11.95785,393.0,373.0
1178572.0,1178488.0,12.65739,12.1371,384.0,374.0
1201100.0,1201011.0,12.91098,12.37757,393.0,373.0
1223234.0,1223146.0,13.16019,12.61367,394.0,373.0
1239968.0,1239883.0,13.34819,12.79293,393.0,374.0
1262529.0,1262441.0,13.59741,13.0334,386.0,373.0
1279179.0,1279093.0,13.78541,13.21266,395.0,376.0
1301780.0,1301690.0,14.04337,13.4575,399.0,379.0
1318438.0,1318354.0,14.227,13.63675,385.0,376.0
1340419.0,1340331.0,14.47184,13.87285,389.0,375.0
1362975.0,1362886.0,14.72105,14.11769,386.0,379.0
1379705.0,1379620.0,14.90905,14.29695,393.0,374.0
1402300.0,1402210.0,15.16701,14.53742,399.0,372.0
1419030.0,1418944.0,15.35501,14.72105,393.0,384.0
1441153.0,1441064.0,15.60423,14.95715,394.0,373.0
1458320.0,1458234.0,15.7966,15.14078,392.0,374.0
1480381.0,1480294.0,16.04144,15.37687,388.0,374.0
1502974.0,1502885.0,16.2994,15.61734,399.0,372.0
1519629.0,1519544.0,16.4874,15.79223,395.0,367.0
1541681.0,1541592.0,16.73224,16.02832,388.0,374.0
1558831.0,1558745.0,16.92462,16.21195,392.0,374.0
1580952.0,1580863.0,17.16946,16.44805,387.0,373.0
1598153.0,1598068.0,17.36184,16.63168,391.0,373.0
1620283.0,1620193.0,17.60668,16.86777,387.0,373.0
1642407.0,1642320.0,17.85589,17.10387,394.0,373.0
1659560.0,1659476.0,18.04826,17.29187,392.0,383.0
1681683.0,1681593.0,18.2931,17.52797,387.0,373.0
1698801.0,1698715.0,18.48985,17.71597,402.0,384.0
1720922.0,1720833.0,18.73906,17.95207,394.0,373.0
1743036.0,1742948.0,18.98828,18.18816,394.0,373.0
1760189.0,1760105.0,19.18065,18.37179,392.0,374.0
1782307.0,1782218.0,19.42986,18.60789,394.0,373.0
1799500.0,1799416.0,19.62224,18.79152,391.0,373.0
1821618.0,1821528.0,19.87582,19.02761,401.0,373.0
1838347.0,1838264.0,20.06383,19.20687,393.0,374.0
1860898.0,1860809.0,20.31741,19.44734,393.0,373.0
1883010.0,1882921.0,20.56663,19.68344,394.0,373.0
1900198.0,1900115.0,20.76337,19.86707,400.0,373.0
1922314.0,1922224.0,21.01258,20.10316,394.0,373.0
1939029.0,1938943.0,21.20059,20.28242,393.0,375.0
1961565.0,1961476.0,21.45417,20.52726,393.0,380.0
1978289.0,1978203.0,21.64218,20.70652,393.0,375.0
