lt,rt,lp,rp,lv,rv
1295.0,1278.0,0.2404685,0.1661419,0.0,0.0
17691.0,17616.0,0.2754457,0.2054913,74.0,84.0
40445.0,40359.0,0.424099,0.3497724,228.0,221.0
57332.0,57246.0,0.5596358,0.4721927,280.0,253.0
79810.0,79732.0,0.7257777,0.6252182,258.0,238.0
97212.0,97126.0,0.8438259,0.7388942,237.0,228.0
119694.0,119618.0,1.005596,0.9050361,251.0,258.0
137223.0,137138.0,1.141132,1.044945,270.0,279.0
159702.0,159625.0,1.324763,1.228575,285.0,285.0
176677.0,176593.0,1.4603,1.35974,279.0,270.0
199325.0,199246.0,1.639558,1.534626,276.0,270.0
216301.0,216216.0,1.770723,1.661419,270.0,261.0
239251.0,239172.0,1.941237,1.836305,260.0,266.0
256221.0,256136.0,2.068029,1.96747,261.0,270.0
278613.0,278534.0,2.234171,2.12924,259.0,252.0
295921.0,295836.0,2.365336,2.256032,265.0,256.0
318401.0,318322.0,2.531478,2.417802,258.0,251.0
335839.0,335755.0,2.662642,2.544594,263.0,254.0
358318.0,358239.0,2.824412,2.715108,251.0,265.0
380794.0,380715.0,2.990554,2.88125,258.0,258.0
398106.0,398021.0,3.117346,3.008043,256.0,256.0
420584.0,420505.0,3.279116,3.174185,251.0,258.0
438024.0,437941.0,3.405908,3.300977,254.0,254.0
460505.0,460426.0,3.567678,3.462747,251.0,251.0
477480.0,477395.0,3.690098,3.585167,252.0,252.0
500389.0,500310.0,3.85624,3.751309,253.0,253.0
517276.0,517191.0,3.978661,3.873729,253.0,253.0
540229.0,540149.0,4.144803,4.039871,253.0,253.0
557201.0,557115.0,4.271595,4.162292,261.0,252.0
579681.0,579604.0,4.433365,4.332806,251.0,265.0
597082.0,596996.0,4.560157,4.459598,255.0,255.0
619561.0,619482.0,4.726299,4.621368,258.0,251.0
637003.0,636919.0,4.853092,4.743788,254.0,245.0
659486.0,659407.0,5.019234,4.905558,258.0,251.0
676459.0,676374.0,5.141654,5.027978,252.0,252.0
699365.0,699287.0,5.303424,5.19412,247.0,253.0
716251.0,716165.0,5.421472,5.316541,244.0,253.0
739198.0,739119.0,5.591986,5.487055,260.0,260.0
756172.0,756087.0,5.714406,5.613847,252.0,261.0
778653.0,778575.0,5.884921,5.775617,265.0,251.0
796055.0,795969.0,6.011713,5.90241,255.0,255.0
818446.0,818367.0,6.173483,6.068552,252.0,259.0
835887.0,835803.0,6.304647,6.199716,263.0,263.0
858368.0,858289.0,6.466417,6.357114,251.0,245.0
880843.0,880765.0,6.628187,6.518884,251.0,251.0
898244.0,898158.0,6.75498,6.645676,254.0,255.0
920637.0,920558.0,6.921122,6.81619,259.0,266.0
937987.0,937903.0,7.047914,6.938611,255.0,246.0
960467.0,960390.0,7.209684,7.104753,251.0,258.0
977442.0,977357.0,7.332104,7.231545,252.0,261.0
1000346.0,1000267.0,7.498246,7.397687,253.0,253.0
1017482.0,1017396.0,7.620667,7.520107,250.0,250.0
1040590.0,1040512.0,7.791181,7.690621,258.0,258.0
1057725.0,1057641.0,7.922345,7.813042,267.0,250.0
1080366.0,1080287.0,8.088487,7.979184,256.0,256.0
1097928.0,1097844.0,8.210907,8.105976,243.0,252.0
1120570.0,1120492.0,8.377048,8.267746,256.0,250.0
1138174.0,1138089.0,8.503841,8.398911,252.0,260.0
1160816.0,1160739.0,8.669983,8.565052,256.0,256.0
1177952.0,1177869.0,8.792403,8.687472,250.0,250.0
1201022.0,1200945.0,8.962917,8.857986,258.0,258.0
1218161.0,1218076.0,9.094082,8.984779,267.0,258.0
1235769.0,1235685.0,9.220875,9.111572,252.0,252.0
1258411.0,1258331.0,9.387016,9.277714,256.0,256.0
1281052.0,1280972.0,9.553158,9.443855,256.0,256.0
1298613.0,1298528.0,9.679951,9.570648,252.0,252.0
1315751.0,1315667.0,9.802371,9.693069,250.0,249.0
1338861.0,1338783.0,9.968513,9.863583,251.0,258.0
1355999.0,1355915.0,10.09531,9.986003,258.0,250.0
1378642.0,1378565.0,10.26145,10.15214,256.0,256.0
1396206.0,1396121.0,10.38824,10.27894,252.0,252.0
1418848.0,1418772.0,10.55001,10.44945,250.0,263.0
1436453.0,1436368.0,10.68117,10.57624,260.0,252.0
1459098.0,1459020.0,10.84294,10.74239,250.0,256.0
1476235.0,1476150.0,10.96974,10.86918,258.0,258.0
1499310.0,1499232.0,11.14025,11.02658,258.0,238.0
1516446.0,1516360.0,11.26267,11.14462,250.0,241.0
1539556.0,1539477.0,11.42881,11.31514,251.0,258.0
1556694.0,1556609.0,11.55561,11.44193,258.0,258.0
1579340.0,1579261.0,11.71738,11.6037,250.0,250.0
1596817.0,1596733.0,11.84417,11.73487,253.0,262.0
1619465.0,1619387.0,12.01031,11.90538,256.0,263.0
1637070.0,1636985.0,12.1371,12.03217,252.0,252.0
1659638.0,1659560.0,12.30324,12.19831,257.0,257.0
1676774.0,1676689.0,12.43004,12.32511,259.0,258.0
1699845.0,1699768.0,12.59618,12.49125,252.0,252.0
1716983.0,1716898.0,12.7186,12.61367,250.0,250.0
1740024.0,1739946.0,12.88911,12.78418,259.0,259.0
1757163.0,1757078.0,13.01591,12.9066,258.0,250.0
1779723.0,1779646.0,13.17768,13.06837,250.0,250.0
1797288.0,1797203.0,13.30447,13.19954,252.0,261.0
1819934.0,1819857.0,13.47061,13.36131,256.0,249.0
1837539.0,1837453.0,13.5974,13.4881,252.0,252.0
1860022.0,1859945.0,13.75917,13.65424,251.0,258.0
1877159.0,1877075.0,13.88597,13.78103,258.0,258.0
1900235.0,1900156.0,14.05648,13.95155,258.0,258.0
1917372.0,1917287.0,14.18327,14.07397,258.0,250.0
1940486.0,1940410.0,14.34941,14.24448,251.0,258.0
1957624.0,1957538.0,14.47621,14.37128,258.0,258.0
1980272.0,1980193.0,14.64235,14.53305,256.0,249.0
1997835.0,1997751.0,14.76914,14.66421,252.0,261.0
