lt,rt,lp,rp,lv,rv
456.0,448.0,8.0,11.0,0.0,0.0
20214.0,20015.0,12.0,16.0,202.0,255.0
41028.0,40825.0,24.0,29.0,576.0,624.0
61389.0,61189.0,38.0,48.0,687.0,933.0
81762.0,81561.0,54.0,68.0,785.0,981.0
102561.0,102362.0,72.0,90.0,865.0,1057.0
123196.0,122995.0,89.0,113.0,823.0,1114.0
144345.0,144146.0,108.0,137.0,898.0,1134.0
160727.0,160528.0,123.0,157.0,915.0,1220.0
181527.0,181329.0,143.0,181.0,961.0,1153.0
202783.0,202582.0,162.0,206.0,893.0,1176.0
223582.0,223384.0,182.0,231.0,961.0,1201.0
240404.0,240201.0,198.0,251.0,950.0,1189.0
261201.0,261001.0,217.0,276.0,913.0,1201.0
282014.0,281811.0,237.0,300.0,960.0,1153.0
303222.0,303023.0,257.0,326.0,943.0,1225.0
324034.0,323831.0,276.0,351.0,912.0,1201.0
340839.0,340641.0,292.0,371.0,951.0,1189.0
361651.0,361449.0,312.0,396.0,961.0,1201.0
382449.0,382250.0,331.0,421.0,913.0,1201.0
403671.0,403470.0,351.0,446.0,942.0,1178.0
420036.0,419837.0,366.0,466.0,916.0,1221.0
441290.0,441087.0,386.0,491.0,941.0,1176.0
462085.0,461886.0,406.0,516.0,961.0,1202.0
482898.0,482696.0,426.0,541.0,960.0,1201.0
504105.0,503905.0,446.0,567.0,943.0,1225.0
520486.0,520284.0,461.0,586.0,915.0,1160.0
541723.0,541526.0,481.0,612.0,942.0,1223.0
562535.0,562333.0,501.0,637.0,960.0,1201.0
583331.0,583133.0,521.0,662.0,961.0,1201.0
600123.0,599920.0,536.0,682.0,893.0,1191.0
620919.0,620720.0,556.0,707.0,961.0,1201.0
642172.0,641969.0,576.0,732.0,941.0,1176.0
662969.0,662769.0,596.0,757.0,961.0,1201.0
683779.0,683578.0,615.0,782.0,912.0,1201.0
700554.0,700356.0,631.0,803.0,953.0,1251.0
721366.0,721163.0,651.0,828.0,961.0,1201.0
742604.0,742406.0,671.0,853.0,941.0,1176.0
763416.0,763213.0,690.0,878.0,912.0,1201.0
784215.0,784016.0,710.0,903.0,961.0,1201.0
801007.0,800804.0,726.0,923.0,952.0,1191.0
821804.0,821606.0,745.0,948.0,913.0,1201.0
843059.0,842857.0,765.0,974.0,941.0,1223.0
863858.0,863658.0,785.0,999.0,961.0,1201.0
880238.0,880035.0,800.0,1019.0,915.0,1221.0
901560.0,901362.0,820.0,1044.0,938.0,1172.0
922457.0,922256.0,839.0,1069.0,909.0,1196.0
943780.0,943582.0,859.0,1095.0,937.0,1219.0
960246.0,960043.0,875.0,1115.0,971.0,1214.0
981128.0,980928.0,894.0,1140.0,910.0,1196.0
1002465.0,1002264.0,914.0,1165.0,937.0,1171.0
1023524.0,1023326.0,934.0,1190.0,949.0,1186.0
1040606.0,1040406.0,950.0,1211.0,936.0,1229.0
1061663.0,1061466.0,969.0,1236.0,902.0,1187.0
1082736.0,1082534.0,989.0,1262.0,949.0,1233.0
