lt,rt,lp,rp,lv,rv
1262.0,1266.0,0.07432663,0.04809371,0.0,0.0
20046.0,25062.0,0.113676,0.07869878,73.0,57.0
39682.0,39290.0,0.2054913,0.1617697,163.0,150.0
59590.0,59211.0,0.3060508,0.2492128,176.0,153.0
79779.0,79422.0,0.3934939,0.3322838,151.0,143.0
99784.0,99445.0,0.4809371,0.424099,152.0,160.0
120001.0,119675.0,0.5858688,0.5290308,181.0,181.0
139863.0,139551.0,0.6951727,0.6339624,192.0,184.0
160185.0,159878.0,0.8001043,0.7388942,180.0,180.0
180099.0,179800.0,0.9050361,0.8394537,184.0,176.0
199841.0,199574.0,1.009968,0.9400133,186.0,178.0
219784.0,219527.0,1.1149,1.044945,184.0,184.0
240255.0,240104.0,1.215459,1.145505,171.0,171.0
260224.0,260081.0,1.320391,1.246064,183.0,176.0
280449.0,280312.0,1.42095,1.346624,174.0,173.0
300371.0,300241.0,1.517138,1.447183,168.0,176.0
319977.0,319852.0,1.617697,1.547743,179.0,179.0
340266.0,340149.0,1.718257,1.64393,173.0,165.0
360252.0,360142.0,1.814444,1.740118,168.0,168.0
379918.0,379815.0,1.90626,1.831933,163.0,163.0
399945.0,399848.0,1.998075,1.92812,160.0,168.0
420227.0,420138.0,2.098634,2.02868,173.0,173.0
439864.0,439783.0,2.194822,2.124867,171.0,171.0
460036.0,459958.0,2.291009,2.221055,166.0,166.0
480459.0,480390.0,2.391568,2.317242,172.0,164.0
500011.0,499948.0,2.487756,2.413429,172.0,172.0
525564.0,525193.0,2.592688,2.540222,179.0,175.0
539763.0,539374.0,2.688875,2.610176,174.0,172.0
559686.0,559314.0,2.785062,2.706363,168.0,168.0
579899.0,579541.0,2.88125,2.802551,166.0,166.0
599834.0,599498.0,2.977437,2.90311,168.0,176.0
620073.0,619752.0,3.073624,2.999298,166.0,166.0
639770.0,639460.0,3.169812,3.095485,170.0,170.0
659922.0,659621.0,3.265999,3.191672,167.0,166.0
679671.0,679397.0,3.362186,3.28786,170.0,170.0
699844.0,699581.0,3.458374,3.384047,166.0,166.0
719711.0,719558.0,3.558933,3.484607,177.0,177.0
739910.0,739762.0,3.655121,3.580794,166.0,165.0
759891.0,759750.0,3.751308,3.676981,168.0,168.0
780127.0,779992.0,3.847495,3.773169,166.0,166.0
800150.0,800021.0,3.948055,3.869356,175.0,168.0
820428.0,820308.0,4.048615,3.969915,173.0,173.0
840062.0,839947.0,4.144802,4.066103,171.0,171.0
860140.0,860031.0,4.236618,4.166663,160.0,175.0
880475.0,880374.0,4.332805,4.26285,165.0,165.0
900505.0,900412.0,4.433365,4.359038,175.0,168.0
920223.0,920136.0,4.529552,4.459598,170.0,178.0
939961.0,939879.0,4.62574,4.551413,170.0,162.0
960050.0,959976.0,4.721928,4.647601,167.0,167.0
980485.0,980419.0,4.822487,4.74816,172.0,172.0
999960.0,999900.0,4.918675,4.84872,172.0,180.0
1020095.0,1019702.0,5.014863,4.944908,167.0,170.0
1039731.0,1039350.0,5.11105,5.036723,171.0,163.0
1059757.0,1059395.0,5.207238,5.132911,168.0,167.0
1080150.0,1079794.0,5.307797,5.229098,172.0,164.0
1099705.0,1099381.0,5.399613,5.325286,164.0,171.0
1120210.0,1119893.0,5.500173,5.425846,171.0,171.0
1140083.0,1139773.0,5.59636,5.522033,169.0,169.0
1159667.0,1159369.0,5.692548,5.618221,171.0,171.0
1180268.0,1179993.0,5.793108,5.723153,171.0,178.0
1200044.0,1199784.0,5.889295,5.814968,170.0,162.0
1220184.0,1220032.0,5.989855,5.915528,175.0,173.0
1239889.0,1239743.0,6.08167,6.007343,162.0,163.0
1259961.0,1259822.0,6.18223,6.107903,175.0,175.0
1280291.0,1280160.0,6.278418,6.204091,165.0,165.0
1300480.0,1300357.0,6.374605,6.300278,166.0,166.0
1320263.0,1320146.0,6.470793,6.396466,170.0,170.0
1340069.0,1339957.0,6.56698,6.492653,169.0,169.0
1360247.0,1360143.0,6.66754,6.588841,174.0,166.0
1380017.0,1379919.0,6.763728,6.685029,170.0,170.0
1400308.0,1400217.0,6.864287,6.781216,173.0,165.0
1420190.0,1420105.0,6.960475,6.877404,169.0,169.0
1440098.0,1440019.0,7.05229,6.969219,161.0,161.0
1460373.0,1460302.0,7.15285,7.065407,173.0,165.0
1480244.0,1480183.0,7.249038,7.165967,169.0,177.0
1499984.0,1504729.0,7.345225,7.292759,170.0,180.0
1520132.0,1519744.0,7.445785,7.362713,174.0,162.0
1539784.0,1539411.0,7.541973,7.458901,171.0,171.0
1559914.0,1559554.0,7.63816,7.559461,167.0,174.0
1580254.0,1579915.0,7.73872,7.66002,173.0,172.0
1599669.0,1599349.0,7.834908,7.756208,173.0,173.0
1620189.0,1619875.0,7.931095,7.852396,164.0,163.0
1640071.0,1639766.0,8.031654,7.952955,177.0,176.0
1659742.0,1659447.0,8.123469,8.04477,163.0,163.0
1680308.0,1680041.0,8.219657,8.145329,163.0,170.0
1700096.0,1699838.0,8.315845,8.241517,170.0,170.0
1720447.0,1720300.0,8.416404,8.342076,172.0,172.0
1740158.0,1740015.0,8.512591,8.438264,170.0,170.0
1760315.0,1760181.0,8.613151,8.534451,174.0,166.0
1780068.0,1779938.0,8.704966,8.630639,162.0,170.0
1800265.0,1800144.0,8.805525,8.726827,174.0,166.0
1820058.0,1819941.0,8.901712,8.827386,170.0,177.0
1839866.0,1839759.0,8.9979,8.923573,169.0,169.0
1859967.0,1859864.0,9.094088,9.019761,167.0,167.0
1880479.0,1880385.0,9.194647,9.12032,171.0,171.0
1900031.0,1899941.0,9.290834,9.216508,172.0,172.0
1919921.0,1919839.0,9.387022,9.308323,169.0,161.0
1940492.0,1940418.0,9.48321,9.40451,163.0,163.0
1960028.0,1959958.0,9.579397,9.50507,172.0,180.0
1979898.0,1979838.0,9.675585,9.601257,169.0,169.0
