lt,rt,lp,rp,lv,rv
458.0,450.0,66.0,63.0,0.0,0.0
20296.0,20113.0,75.0,73.0,453.0,508.0
40670.0,40484.0,99.0,100.0,1177.0,1325.0
61709.0,61526.0,132.0,138.0,1568.0,1805.0
82432.0,82246.0,170.0,180.0,1833.0,2027.0
99155.0,98974.0,203.0,217.0,1972.0,2211.0
119879.0,119695.0,246.0,266.0,2075.0,2364.0
140770.0,140588.0,290.0,316.0,2106.0,2393.0
162084.0,161900.0,336.0,368.0,2158.0,2440.0
178544.0,178361.0,373.0,409.0,2247.0,2490.0
199887.0,199703.0,420.0,462.0,2202.0,2483.0
220779.0,220597.0,466.0,515.0,2201.0,2536.0
241681.0,241497.0,513.0,568.0,2248.0,2535.0
258551.0,258368.0,550.0,611.0,2192.0,2548.0
279455.0,279269.0,597.0,664.0,2248.0,2535.0
300789.0,300606.0,645.0,719.0,2249.0,2577.0
321693.0,321507.0,692.0,773.0,2248.0,2583.0
342584.0,342401.0,740.0,826.0,2297.0,2536.0
359465.0,359279.0,778.0,869.0,2250.0,2547.0
380358.0,380175.0,825.0,924.0,2249.0,2632.0
401701.0,401515.0,874.0,978.0,2295.0,2530.0
422593.0,422410.0,922.0,1033.0,2297.0,2632.0
439150.0,438966.0,960.0,1075.0,2294.0,2536.0
460573.0,460390.0,1008.0,1130.0,2241.0,2567.0
481651.0,481465.0,1056.0,1185.0,2277.0,2609.0
498725.0,498544.0,1096.0,1229.0,2342.0,2576.0
519804.0,519619.0,1144.0,1283.0,2277.0,2562.0
540872.0,540691.0,1192.0,1337.0,2278.0,2562.0
562361.0,562175.0,1240.0,1393.0,2233.0,2606.0
578993.0,578812.0,1278.0,1436.0,2283.0,2584.0
621582.0,621400.0,1374.0,1545.0,2230.0,2562.0
642661.0,642475.0,1421.0,1600.0,2229.0,2609.0
659704.0,659522.0,1460.0,1643.0,2287.0,2522.0
680781.0,680595.0,1508.0,1696.0,2277.0,2515.0
702290.0,702107.0,1557.0,1751.0,2278.0,2556.0
718933.0,718748.0,1595.0,1794.0,2282.0,2584.0
739999.0,739818.0,1643.0,1848.0,2279.0,2563.0
761488.0,761303.0,1692.0,1903.0,2280.0,2559.0
782555.0,782372.0,1740.0,1957.0,2278.0,2563.0
799641.0,799455.0,1779.0,2001.0,2282.0,2575.0
820709.0,820526.0,1827.0,2055.0,2278.0,2562.0
841787.0,841601.0,1875.0,2109.0,2277.0,2562.0
858829.0,858647.0,1914.0,2153.0,2287.0,2581.0
879906.0,879721.0,1962.0,2208.0,2277.0,2609.0
901414.0,901232.0,2010.0,2263.0,2232.0,2556.0
922493.0,922307.0,2057.0,2317.0,2229.0,2562.0
939124.0,938943.0,2095.0,2360.0,2284.0,2585.0
960642.0,960456.0,2144.0,2415.0,2277.0,2556.0
981709.0,981526.0,2191.0,2470.0,2230.0,2610.0
998793.0,998607.0,2230.0,2514.0,2282.0,2575.0
1019859.0,1019677.0,2278.0,2568.0,2278.0,2562.0
1041111.0,1040927.0,2326.0,2623.0,2258.0,2588.0
1062764.0,1062581.0,2376.0,2678.0,2309.0,2539.0
1079584.0,1079399.0,2414.0,2722.0,2258.0,2616.0
1101266.0,1101084.0,2463.0,2778.0,2260.0,2582.0
1122515.0,1122329.0,2512.0,2833.0,2305.0,2588.0
1139322.0,1139140.0,2550.0,2877.0,2260.0,2617.0
1161013.0,1160829.0,2600.0,2933.0,2305.0,2582.0
1182253.0,1182074.0,2648.0,2988.0,2259.0,2588.0
1199514.0,1199328.0,2687.0,3032.0,2259.0,2549.0
1220753.0,1220571.0,2735.0,3087.0,2260.0,2589.0
1242005.0,1241821.0,2783.0,3142.0,2258.0,2588.0
1259223.0,1259042.0,2822.0,3187.0,2264.0,2612.0
1280474.0,1280288.0,2870.0,3242.0,2259.0,2588.0
1302157.0,1301976.0,2919.0,3298.0,2259.0,2582.0
1318975.0,1318791.0,2957.0,3342.0,2258.0,2617.0
1340215.0,1340035.0,3005.0,3396.0,2260.0,2541.0
1361878.0,1361694.0,3054.0,3452.0,2262.0,2585.0
1378684.0,1378501.0,3093.0,3496.0,2319.0,2617.0
1400376.0,1400190.0,3142.0,3552.0,2259.0,2581.0
1421614.0,1421431.0,3190.0,3607.0,2259.0,2589.0
1438431.0,1438245.0,3228.0,3651.0,2259.0,2616.0
1460112.0,1459931.0,3277.0,3707.0,2260.0,2582.0
1481362.0,1481177.0,3326.0,3762.0,2305.0,2588.0
1498610.0,1498427.0,3365.0,3806.0,2260.0,2550.0
1519862.0,1519676.0,3413.0,3861.0,2259.0,2588.0
1541101.0,1540920.0,3461.0,3916.0,2259.0,2589.0
1562764.0,1562579.0,3509.0,3972.0,2215.0,2585.0
1579570.0,1579388.0,3548.0,4015.0,2319.0,2558.0
1601261.0,1601078.0,3597.0,4072.0,2259.0,2627.0
1622501.0,1622319.0,3645.0,4126.0,2259.0,2542.0
1639318.0,1639133.0,3683.0,4170.0,2258.0,2616.0
1660997.0,1660816.0,3733.0,4226.0,2306.0,2582.0
1682247.0,1682062.0,3781.0,4281.0,2258.0,2588.0
1699494.0,1699311.0,3820.0,4326.0,2261.0,2608.0
1720744.0,1720558.0,3868.0,4381.0,2259.0,2588.0
1741981.0,1741800.0,3917.0,4436.0,2307.0,2589.0
1759209.0,1759025.0,3956.0,4481.0,2263.0,2612.0
1780448.0,1780265.0,4004.0,4535.0,2260.0,2542.0
1802137.0,1801952.0,4053.0,4591.0,2259.0,2582.0
1818944.0,1818763.0,4091.0,4634.0,2260.0,2558.0
1840194.0,1840010.0,4139.0,4689.0,2259.0,2588.0
