lt,rt,lp,rp,lv,rv
543.0,508.0,0.0,0.0,0.0,0.0
20362.0,20084.0,1.0,3.0,50.0,153.0
40523.0,40211.0,5.0,8.0,198.0,248.0
61162.0,60854.0,9.0,16.0,193.0,387.0
81461.0,81150.0,14.0,24.0,246.0,394.0
102274.0,101967.0,20.0,34.0,288.0,480.0
122833.0,122522.0,26.0,45.0,291.0,535.0
143382.0,143077.0,32.0,55.0,292.0,486.0
159918.0,159606.0,37.0,64.0,302.0,544.0
180464.0,180155.0,43.0,75.0,292.0,535.0
201461.0,201148.0,49.0,86.0,285.0,523.0
222006.0,221699.0,55.0,97.0,291.0,535.0
242567.0,242255.0,61.0,108.0,291.0,535.0
263616.0,263310.0,68.0,120.0,332.0,569.0
279836.0,279524.0,73.0,128.0,308.0,493.0
300910.0,300602.0,79.0,140.0,284.0,569.0
321555.0,321243.0,86.0,151.0,339.0,532.0
342186.0,341880.0,93.0,163.0,339.0,581.0
363240.0,362929.0,99.0,174.0,285.0,522.0
383874.0,383569.0,105.0,185.0,290.0,532.0
400624.0,400312.0,111.0,194.0,358.0,537.0
421343.0,421035.0,117.0,205.0,289.0,530.0
442072.0,441762.0,124.0,217.0,337.0,578.0
463201.0,462894.0,130.0,228.0,283.0,520.0
479497.0,479185.0,136.0,237.0,368.0,552.0
500656.0,500347.0,142.0,249.0,283.0,567.0
521392.0,521080.0,149.0,260.0,337.0,530.0
542111.0,541804.0,156.0,272.0,337.0,579.0
563252.0,562942.0,162.0,283.0,283.0,520.0
579537.0,579229.0,168.0,292.0,368.0,552.0
600710.0,600398.0,174.0,304.0,283.0,566.0
621431.0,621123.0,181.0,315.0,337.0,530.0
642161.0,641851.0,188.0,327.0,337.0,578.0
663290.0,662983.0,195.0,338.0,331.0,520.0
679587.0,679275.0,200.0,347.0,306.0,552.0
700748.0,700439.0,207.0,359.0,330.0,566.0
721478.0,721166.0,214.0,370.0,337.0,530.0
742195.0,741889.0,221.0,381.0,337.0,530.0
763337.0,763027.0,227.0,393.0,283.0,567.0
779623.0,779315.0,233.0,402.0,368.0,552.0
800798.0,800487.0,240.0,414.0,330.0,566.0
821520.0,821211.0,246.0,425.0,289.0,530.0
842249.0,841939.0,253.0,436.0,337.0,530.0
863381.0,863072.0,260.0,448.0,331.0,567.0
879676.0,879364.0,265.0,457.0,306.0,552.0
900837.0,900529.0,273.0,468.0,378.0,519.0
921568.0,921256.0,279.0,480.0,289.0,578.0
942290.0,941982.0,286.0,492.0,337.0,578.0
963432.0,963120.0,293.0,503.0,331.0,520.0
979717.0,979408.0,298.0,512.0,306.0,552.0
1000888.0,1000576.0,305.0,524.0,330.0,566.0
1021790.0,1021482.0,312.0,535.0,334.0,526.0
1042702.0,1042390.0,319.0,547.0,334.0,573.0
1059573.0,1059265.0,325.0,556.0,355.0,533.0
1080487.0,1080175.0,332.0,568.0,334.0,573.0
1101828.0,1101519.0,339.0,579.0,328.0,515.0
1122736.0,1122424.0,346.0,591.0,334.0,574.0
1143633.0,1143324.0,353.0,603.0,335.0,574.0
1160517.0,1160206.0,358.0,612.0,296.0,533.0
1181416.0,1181107.0,365.0,624.0,335.0,574.0
1202763.0,1202452.0,373.0,635.0,374.0,515.0
1223661.0,1223352.0,379.0,647.0,287.0,574.0
1240132.0,1239822.0,385.0,656.0,364.0,546.0
1261471.0,1261163.0,392.0,668.0,328.0,562.0
1282381.0,1282069.0,399.0,679.0,334.0,526.0
