lt,rt,lp,rp,lv,rv
456.0,448.0,34.0,35.0,0.0,0.0
20296.0,20098.0,40.0,43.0,302.0,407.0
41106.0,40903.0,58.0,64.0,865.0,1009.0
61547.0,61350.0,81.0,91.0,1125.0,1320.0
82091.0,81888.0,108.0,122.0,1314.0,1509.0
98774.0,98574.0,131.0,150.0,1378.0,1678.0
119492.0,119291.0,161.0,186.0,1448.0,1737.0
140812.0,140613.0,192.0,223.0,1454.0,1735.0
161707.0,161503.0,224.0,260.0,1531.0,1771.0
178155.0,177955.0,249.0,290.0,1519.0,1823.0
199487.0,199286.0,282.0,330.0,1547.0,1875.0
220366.0,220168.0,314.0,368.0,1532.0,1819.0
241702.0,241499.0,347.0,408.0,1546.0,1875.0
258148.0,257948.0,373.0,438.0,1580.0,1823.0
279041.0,278838.0,405.0,478.0,1531.0,1914.0
300358.0,300160.0,438.0,517.0,1548.0,1829.0
321252.0,321050.0,471.0,556.0,1579.0,1866.0
338141.0,337941.0,498.0,588.0,1598.0,1894.0
359034.0,358832.0,530.0,627.0,1531.0,1866.0
379913.0,379713.0,563.0,666.0,1580.0,1867.0
401216.0,401014.0,596.0,706.0,1549.0,1877.0
422093.0,421894.0,628.0,745.0,1532.0,1867.0
439000.0,438797.0,654.0,777.0,1537.0,1893.0
459877.0,459678.0,686.0,816.0,1533.0,1867.0
480770.0,480569.0,719.0,855.0,1579.0,1866.0
502061.0,501861.0,752.0,896.0,1549.0,1925.0
518525.0,518324.0,778.0,926.0,1578.0,1822.0
539846.0,539646.0,811.0,967.0,1548.0,1922.0
560740.0,560537.0,844.0,1006.0,1579.0,1866.0
581706.0,581506.0,877.0,1045.0,1573.0,1859.0
598667.0,598464.0,903.0,1078.0,1532.0,1945.0
619630.0,619431.0,936.0,1117.0,1574.0,1860.0
641052.0,640850.0,970.0,1157.0,1587.0,1867.0
662017.0,661817.0,1003.0,1197.0,1573.0,1907.0
678654.0,678452.0,1029.0,1228.0,1562.0,1863.0
700147.0,699947.0,1062.0,1268.0,1535.0,1860.0
721214.0,721012.0,1095.0,1308.0,1566.0,1898.0
738276.0,738079.0,1122.0,1340.0,1582.0,1875.0
759343.0,759142.0,1155.0,1380.0,1566.0,1898.0
780395.0,780197.0,1188.0,1419.0,1567.0,1852.0
801873.0,801670.0,1222.0,1460.0,1583.0,1909.0
818494.0,818297.0,1247.0,1491.0,1503.0,1864.0
840002.0,839799.0,1281.0,1532.0,1581.0,1906.0
861054.0,860855.0,1314.0,1571.0,1567.0,1852.0
877690.0,877487.0,1340.0,1602.0,1562.0,1863.0
941736.0,941536.0,1440.0,1723.0,1535.0,1907.0
958371.0,958170.0,1466.0,1754.0,1562.0,1863.0
979421.0,979223.0,1499.0,1794.0,1568.0,1899.0
1000898.0,1000697.0,1533.0,1834.0,1583.0,1862.0
1017694.0,1017494.0,1559.0,1866.0,1547.0,1905.0
1039370.0,1039169.0,1593.0,1907.0,1568.0,1891.0
1060595.0,1060396.0,1626.0,1947.0,1554.0,1884.0
1081831.0,1081629.0,1659.0,1987.0,1553.0,1883.0
1099037.0,1098837.0,1686.0,2020.0,1568.0,1917.0
1120276.0,1120074.0,1719.0,2060.0,1553.0,1883.0
1141943.0,1141743.0,1753.0,2101.0,1569.0,1891.0
1158754.0,1158552.0,1779.0,2132.0,1546.0,1844.0
1179978.0,1179778.0,1813.0,2172.0,1602.0,1884.0
1201627.0,1201424.0,1847.0,2213.0,1570.0,1894.0
1218420.0,1218222.0,1873.0,2245.0,1547.0,1905.0
1240100.0,1239897.0,1907.0,2286.0,1568.0,1891.0
1261324.0,1261127.0,1940.0,2326.0,1554.0,1884.0
1278135.0,1277932.0,1966.0,2358.0,1546.0,1903.0
1299800.0,1299600.0,2000.0,2398.0,1569.0,1846.0
1321040.0,1320837.0,2034.0,2438.0,1600.0,1883.0
1338276.0,1338078.0,2060.0,2471.0,1508.0,1914.0
1359517.0,1359316.0,2094.0,2511.0,1600.0,1883.0
1380745.0,1380546.0,2127.0,2551.0,1554.0,1884.0
1397966.0,1397764.0,2154.0,2583.0,1567.0,1858.0
1419192.0,1418994.0,2187.0,2623.0,1554.0,1884.0
1440874.0,1440671.0,2221.0,2664.0,1568.0,1891.0
1478910.0,1478708.0,2281.0,2736.0,1601.0,1883.0
