lt,rt,lp,rp,lv,rv
1078.0,1050.0,-0.0,-0.0,0.0,0.0
21214.0,21118.0,0.02186078,0.02186078,38.0,38.0
42756.0,42614.0,0.07869878,0.08307094,92.0,99.0
64698.0,64559.0,0.113676,0.113676,55.0,48.0
80533.0,80396.0,0.1311646,0.1355368,38.0,48.0
102312.0,102171.0,0.1748862,0.1880027,70.0,84.0
123791.0,123651.0,0.2317242,0.2448407,92.0,92.0
139976.0,139838.0,0.2667014,0.2841901,75.0,85.0
161885.0,161745.0,0.3147951,0.3322838,76.0,76.0
183365.0,183223.0,0.3628888,0.3760053,78.0,71.0
200016.0,199878.0,0.4066104,0.4197269,91.0,91.0
221493.0,221352.0,0.450332,0.4721927,71.0,85.0
242884.0,242743.0,0.4984257,0.5159142,78.0,71.0
264785.0,264649.0,0.5508915,0.5640079,83.0,76.0
280973.0,280836.0,0.5858688,0.6077295,75.0,94.0
302926.0,302785.0,0.6339624,0.6601954,76.0,83.0
324400.0,324259.0,0.6864283,0.7082891,85.0,78.0
340582.0,340445.0,0.7257777,0.7476384,85.0,85.0
362490.0,362349.0,0.7782435,0.8044765,83.0,90.0
383964.0,383823.0,0.8307094,0.8569423,85.0,85.0
400614.0,400476.0,0.8700588,0.8919195,82.0,73.0
422087.0,421948.0,0.9181524,0.9487576,78.0,92.0
443561.0,443420.0,0.9706183,1.001223,85.0,85.0
460082.0,459944.0,1.01434,1.040573,92.0,83.0
481291.0,481150.0,1.062433,1.093039,79.0,86.0
503052.0,502911.0,1.114899,1.145505,84.0,84.0
524341.0,524201.0,1.167365,1.197971,86.0,86.0
540345.0,540208.0,1.206715,1.23732,86.0,86.0
561980.0,561839.0,1.254808,1.289786,77.0,84.0
583272.0,583131.0,1.302902,1.33788,79.0,79.0
604944.0,604806.0,1.355368,1.390345,84.0,84.0
620950.0,620812.0,1.399089,1.429695,95.0,86.0
642245.0,642104.0,1.447183,1.482161,79.0,86.0
663961.0,663820.0,1.499649,1.534626,84.0,84.0
679961.0,679823.0,1.543371,1.573976,95.0,86.0
701721.0,701581.0,1.595836,1.626442,84.0,84.0
723008.0,722867.0,1.64393,1.678908,79.0,86.0
744209.0,744067.0,1.696396,1.727001,86.0,79.0
760638.0,760501.0,1.735745,1.766351,83.0,83.0
781930.0,781790.0,1.788211,1.818817,86.0,86.0
803685.0,803544.0,1.840677,1.875655,84.0,91.0
824969.0,824831.0,1.893143,1.923748,86.0,79.0
840974.0,840837.0,1.932492,1.963098,86.0,86.0
862689.0,862548.0,1.984958,2.019936,84.0,91.0
883972.0,883830.0,2.037424,2.06803,86.0,79.0
900346.0,900209.0,2.076773,2.107379,84.0,84.0
921628.0,921489.0,2.129239,2.159845,86.0,86.0
942911.0,942769.0,2.181705,2.212311,86.0,86.0
964614.0,964473.0,2.234171,2.264777,84.0,84.0
980606.0,980469.0,2.27352,2.308498,86.0,95.0
1002271.0,1002130.0,2.325986,2.356592,84.0,77.0
1023709.0,1023567.0,2.378452,2.404686,85.0,78.0
1039866.0,1039729.0,2.417802,2.448407,85.0,94.0
1061733.0,1061592.0,2.470268,2.500873,83.0,83.0
1083169.0,1083028.0,2.518361,2.548967,78.0,78.0
1105077.0,1104939.0,2.575199,2.605805,90.0,90.0
1121237.0,1121100.0,2.614549,2.649526,85.0,94.0
1142677.0,1142537.0,2.667015,2.69762,85.0,78.0
1164454.0,1164313.0,2.719481,2.745714,84.0,77.0
1180608.0,1180470.0,2.75883,2.789435,85.0,94.0
1202442.0,1202303.0,2.811296,2.841901,84.0,84.0
1223873.0,1223733.0,2.863762,2.889995,85.0,78.0
1240032.0,1239893.0,2.903111,2.933717,85.0,94.0
1261893.0,1261752.0,2.955577,2.986182,84.0,84.0
1283324.0,1283183.0,3.012415,3.034276,92.0,78.0
1299946.0,1299808.0,3.051764,3.077998,82.0,92.0
1321380.0,1321239.0,3.10423,3.126091,85.0,78.0
1342730.0,1342589.0,3.156696,3.178557,86.0,86.0
1364588.0,1364447.0,3.20479,3.231023,77.0,84.0
1380664.0,1380526.0,3.244139,3.270373,85.0,85.0
1402563.0,1402422.0,3.300977,3.322839,90.0,83.0
1423989.0,1423849.0,3.353443,3.375304,85.0,85.0
1440139.0,1440002.0,3.38842,3.414654,75.0,85.0
1461925.0,1461785.0,3.445258,3.46712,91.0,84.0
1483262.0,1483121.0,3.497724,3.519586,86.0,86.0
1499881.0,1499745.0,3.537074,3.558935,82.0,82.0
1521311.0,1521171.0,3.58954,3.611401,85.0,85.0
1542662.0,1542521.0,3.642005,3.663867,86.0,86.0
1564513.0,1564373.0,3.694471,3.716333,84.0,84.0
1580662.0,1580525.0,3.733821,3.760054,85.0,94.0
1602557.0,1602416.0,3.786287,3.81252,83.0,83.0
1623894.0,1623752.0,3.838753,3.860614,86.0,78.0
1640042.0,1639904.0,3.878102,3.904335,85.0,94.0
1661894.0,1661753.0,3.930568,3.956801,84.0,84.0
1683313.0,1683172.0,3.983034,4.009267,85.0,85.0
1699929.0,1699791.0,4.022383,4.048616,82.0,82.0
1721348.0,1721208.0,4.074849,4.101082,85.0,85.0
1742765.0,1742625.0,4.127315,4.153548,85.0,85.0
1764607.0,1764466.0,4.179781,4.206014,84.0,84.0
1780749.0,1780611.0,4.219131,4.249736,85.0,94.0
1802639.0,1802499.0,4.271596,4.302202,83.0,83.0
1824052.0,1823911.0,4.324062,4.350296,85.0,78.0
1840197.0,1840059.0,4.363412,4.389645,85.0,85.0
1862041.0,1861902.0,4.415878,4.442111,84.0,84.0
1883452.0,1883311.0,4.468344,4.494577,85.0,85.0
1900066.0,1899928.0,4.507693,4.533926,82.0,82.0
1921480.0,1921339.0,4.560159,4.586392,85.0,85.0
1942895.0,1942753.0,4.616997,4.64323,92.0,92.0
1964641.0,1964500.0,4.669463,4.695696,84.0,84.0
1980782.0,1980646.0,4.708813,4.730674,85.0,75.0
