lt,rt,lp,rp,lv,rv
1044.0,1032.0,0.3497724,0.2929344,0.0,0.0
21785.0,21705.0,0.4415876,0.3760053,155.0,141.0
37895.0,37818.0,0.5771244,0.5202864,294.0,313.0
59644.0,59564.0,0.7738714,0.7214055,316.0,323.0
80961.0,80881.0,0.9356411,0.9006639,265.0,294.0
97541.0,97464.0,1.062434,1.040573,267.0,295.0
118684.0,118604.0,1.254808,1.219831,318.0,296.0
140002.0,139920.0,1.451555,1.412206,323.0,315.0
161741.0,161660.0,1.648302,1.622069,316.0,337.0
177850.0,177775.0,1.796956,1.779467,322.0,341.0
199642.0,199562.0,2.011191,1.993702,344.0,344.0
220953.0,220872.0,2.216682,2.203566,337.0,344.0
237061.0,236983.0,2.37408,2.360963,341.0,341.0
258713.0,258632.0,2.583943,2.575199,339.0,346.0
280022.0,279940.0,2.793807,2.785062,344.0,344.0
301801.0,301722.0,2.999298,2.990554,330.0,330.0
317909.0,317831.0,3.156696,3.147951,341.0,341.0
339226.0,339145.0,3.357815,3.353442,330.0,337.0
360963.0,360882.0,3.567678,3.563306,337.0,337.0
377071.0,376994.0,3.725076,3.720703,341.0,341.0
398850.0,398772.0,3.939311,3.934939,344.0,344.0
420158.0,420078.0,4.144803,4.14043,337.0,337.0
441380.0,441299.0,4.350294,4.350293,338.0,346.0
457912.0,457834.0,4.512064,4.507691,342.0,333.0
479220.0,479139.0,4.717555,4.713182,337.0,337.0
500996.0,500914.0,4.927418,4.93179,337.0,351.0
517014.0,516936.0,5.084816,5.089188,343.0,343.0
538324.0,538243.0,5.290307,5.294679,337.0,337.0
560056.0,559975.0,5.504542,5.50017,345.0,330.0
581266.0,581185.0,5.714406,5.710033,346.0,346.0
597836.0,597759.0,5.876176,5.867431,341.0,332.0
619141.0,619061.0,6.077295,6.072922,330.0,337.0
640442.0,640361.0,6.287158,6.282785,344.0,344.0
656973.0,656895.0,6.444556,6.444555,333.0,342.0
678273.0,678193.0,6.654419,6.650046,344.0,337.0
700042.0,699961.0,6.864283,6.864282,337.0,344.0
721339.0,721258.0,7.074146,7.069773,344.0,337.0
737442.0,737365.0,7.231544,7.227171,342.0,342.0
759169.0,759091.0,7.441407,7.437035,338.0,338.0
780468.0,780387.0,7.646898,7.642526,337.0,337.0
797042.0,796964.0,7.808668,7.804296,341.0,341.0
818341.0,818261.0,8.014159,8.014159,337.0,344.0
839633.0,839552.0,8.21965,8.21965,337.0,337.0
861185.0,861104.0,8.429514,8.429514,340.0,340.0
877287.0,877209.0,8.586911,8.586911,342.0,342.0
899053.0,898972.0,8.801147,8.796775,344.0,337.0
920347.0,920267.0,9.002266,9.002266,330.0,337.0
941639.0,941558.0,9.207757,9.207757,337.0,337.0
