lt,rt,lp,rp,lv,rv
513.0,504.0,162.0,146.0,0.0,0.0
20499.0,20243.0,175.0,160.0,650.0,709.0
41392.0,41135.0,209.0,196.0,1627.0,1723.0
62009.0,61753.0,254.0,245.0,2182.0,2376.0
82637.0,82378.0,306.0,302.0,2520.0,2763.0
99265.0,99011.0,352.0,352.0,2765.0,3006.0
119895.0,119637.0,411.0,417.0,2860.0,3151.0
141130.0,140876.0,475.0,486.0,3014.0,3249.0
161936.0,161677.0,539.0,555.0,3075.0,3316.0
182732.0,182476.0,603.0,625.0,3077.0,3365.0
199547.0,199288.0,655.0,682.0,3092.0,3390.0
220337.0,220084.0,721.0,753.0,3174.0,3414.0
241585.0,241326.0,789.0,825.0,3200.0,3389.0
262377.0,262123.0,855.0,896.0,3173.0,3413.0
278784.0,278525.0,907.0,952.0,3168.0,3414.0
300018.0,299763.0,975.0,1025.0,3203.0,3437.0
320912.0,320653.0,1041.0,1096.0,3158.0,3398.0
342322.0,342068.0,1109.0,1170.0,3176.0,3455.0
358902.0,358643.0,1162.0,1226.0,3195.0,3378.0
379870.0,379615.0,1228.0,1298.0,3148.0,3433.0
401264.0,401007.0,1297.0,1372.0,3225.0,3459.0
422232.0,421978.0,1364.0,1443.0,3195.0,3385.0
439253.0,438996.0,1419.0,1500.0,3230.0,3349.0
460224.0,459970.0,1486.0,1571.0,3195.0,3385.0
481206.0,480948.0,1554.0,1643.0,3240.0,3432.0
502588.0,502333.0,1622.0,1716.0,3180.0,3413.0
519166.0,518909.0,1675.0,1773.0,3195.0,3438.0
540576.0,540321.0,1744.0,1846.0,3223.0,3409.0
561555.0,561296.0,1811.0,1917.0,3193.0,3384.0
582522.0,582266.0,1879.0,1988.0,3243.0,3385.0
599513.0,599254.0,1933.0,2046.0,3177.0,3414.0
620480.0,620225.0,2001.0,2117.0,3243.0,3385.0
641902.0,641644.0,2070.0,2190.0,3220.0,3408.0
658470.0,658215.0,2123.0,2246.0,3197.0,3379.0
679453.0,679193.0,2190.0,2317.0,3193.0,3384.0
700862.0,700606.0,2258.0,2390.0,3176.0,3409.0
721844.0,721585.0,2325.0,2462.0,3192.0,3432.0
738852.0,738597.0,2379.0,2520.0,3174.0,3409.0
759835.0,759576.0,2446.0,2591.0,3193.0,3384.0
780805.0,780549.0,2513.0,2662.0,3195.0,3385.0
802198.0,801941.0,2581.0,2734.0,3178.0,3366.0
818767.0,818512.0,2635.0,2791.0,3257.0,3439.0
840188.0,839931.0,2704.0,2863.0,3222.0,3361.0
861157.0,860903.0,2771.0,2934.0,3194.0,3385.0
882136.0,881879.0,2839.0,3004.0,3241.0,3337.0
899114.0,898861.0,2893.0,3061.0,3180.0,3356.0
920097.0,919840.0,2960.0,3133.0,3193.0,3432.0
