lt,rt,lp,rp,lv,rv
1162.0,1143.0,0.05683801,0.0480937,0.0,0.0
22392.0,22289.0,0.1311646,0.1180482,122.0,116.0
39293.0,39198.0,0.2404685,0.2186077,226.0,208.0
60995.0,60889.0,0.3541445,0.3235394,183.0,169.0
99551.0,99454.0,0.5159142,0.4853092,163.0,163.0
121242.0,121137.0,0.6252181,0.594613,176.0,176.0
143491.0,143387.0,0.7301498,0.6908004,165.0,151.0
160102.0,160006.0,0.8132208,0.7651271,175.0,156.0
181970.0,181865.0,0.9225246,0.8788031,174.0,182.0
199009.0,198912.0,1.009968,0.9662462,179.0,179.0
220797.0,220692.0,1.119272,1.071178,175.0,168.0
242954.0,242849.0,1.228575,1.17611,172.0,165.0
259301.0,259206.0,1.311646,1.259181,177.0,177.0
280988.0,280883.0,1.42095,1.364112,176.0,169.0
303014.0,302910.0,1.530254,1.464672,173.0,159.0
319445.0,319349.0,1.608953,1.547743,167.0,176.0
341602.0,341497.0,1.718257,1.652675,172.0,165.0
363289.0,363186.0,1.823188,1.753234,169.0,162.0
379720.0,379623.0,1.906259,1.836305,176.0,176.0
401828.0,401725.0,2.015563,1.941237,173.0,166.0
423514.0,423410.0,2.120495,2.046169,169.0,169.0
440412.0,440317.0,2.203566,2.12924,172.0,171.0
462004.0,461899.0,2.31287,2.234171,177.0,170.0
483601.0,483498.0,2.417801,2.339103,170.0,170.0
500452.0,500357.0,2.500872,2.422174,172.0,172.0
522128.0,522024.0,2.610176,2.522734,176.0,162.0
539024.0,538927.0,2.697619,2.605805,181.0,171.0
560701.0,560597.0,2.802551,2.715109,169.0,176.0
582380.0,582278.0,2.907483,2.815668,169.0,162.0
599235.0,599138.0,2.990554,2.894367,172.0,163.0
620910.0,620806.0,3.099858,3.003671,176.0,176.0
643058.0,642954.0,3.209162,3.112975,172.0,172.0
659485.0,659389.0,3.292233,3.191674,176.0,167.0
681161.0,681057.0,3.397165,3.296606,169.0,169.0
703267.0,703163.0,3.506469,3.401537,173.0,166.0
719694.0,719598.0,3.58954,3.484608,176.0,176.0
741750.0,741644.0,3.698844,3.58954,173.0,166.0
763336.0,763233.0,3.803775,3.694472,170.0,170.0
779762.0,779665.0,3.886846,3.773171,176.0,167.0
801863.0,801758.0,3.99615,3.882475,173.0,173.0
823447.0,823344.0,4.101082,3.987406,170.0,170.0
840337.0,840242.0,4.188525,4.066105,181.0,163.0
862007.0,861902.0,4.293457,4.171037,169.0,169.0
883679.0,883575.0,4.398388,4.275969,169.0,169.0
900533.0,900436.0,4.485831,4.354667,181.0,163.0
922200.0,922095.0,4.590763,4.459599,169.0,169.0
939091.0,938994.0,4.673834,4.54267,172.0,172.0
960677.0,960574.0,4.778766,4.647602,170.0,170.0
982347.0,982245.0,4.88807,4.748161,176.0,162.0
999112.0,999016.0,4.97114,4.831232,173.0,173.0
1020685.0,1020581.0,5.076072,4.931792,170.0,163.0
1042979.0,1042875.0,5.185376,5.045468,171.0,178.0
1059562.0,1059465.0,5.268447,5.124166,175.0,166.0
1081383.0,1081280.0,5.373379,5.229098,168.0,168.0
1103638.0,1103535.0,5.482683,5.338402,171.0,171.0
1120218.0,1120121.0,5.565753,5.417101,175.0,166.0
1142505.0,1142402.0,5.675057,5.526405,171.0,171.0
1159087.0,1158990.0,5.758128,5.605103,175.0,166.0
1180907.0,1180803.0,5.867432,5.714407,175.0,175.0
1203154.0,1203050.0,5.976736,5.819339,171.0,165.0
1219735.0,1219639.0,6.055435,5.90241,166.0,175.0
1241935.0,1241830.0,6.169111,6.007342,179.0,165.0
1263754.0,1263650.0,6.278415,6.112274,175.0,168.0
1280331.0,1280236.0,6.357113,6.195344,166.0,175.0
1302573.0,1302469.0,6.466417,6.300276,172.0,165.0
1319149.0,1319052.0,6.549488,6.383347,175.0,175.0
1341437.0,1341334.0,6.658792,6.488279,171.0,164.0
1363257.0,1363153.0,6.768096,6.593211,175.0,168.0
1379837.0,1379740.0,6.846795,6.676281,166.0,175.0
1402076.0,1401971.0,6.960471,6.781213,178.0,165.0
1423893.0,1423789.0,7.069775,6.886145,175.0,168.0
1440937.0,1440841.0,7.148473,6.969216,161.0,170.0
1462748.0,1462643.0,7.257777,7.074148,175.0,168.0
